Date,Strategy,Case,AAL,AAPL,ABBV,ABT,ADBE,AIG,AMAT,AMD,AMGN,AMZN,APA,APP,AVGO,AXP,BA,BAC,BIIB,BKNG,BMY,BRK-B,C,CAT,CCL,CHTR,CLF,CMCSA,CMG,COF,COIN,COP,COST,CRM,CRWD,CSCO,CVS,CVX,DAL,DD,DIS,EBAY,ESRX,F,FCX,FNMA,FSLR,GE,GEV,GILD,GM,GOOG,GOOGL,GS,HAL,HAR,HD,HOOD,HPQ,IBM,INTC,JNJ,JPM,KO,LLY,LOW,LRCX,MA,MCD,META,MRK,MRNA,MS,MSFT,MSI,MU,NEM,NFLX,NKE,NOV,NOW,NVDA,ORCL,OXY,PANW,PEP,PFE,PG,PLTR,PYPL,QCOM,REGN,RIG,SBUX,SLB,SMCI,T,TGT,TMO,TSLA,TWX,TXN,UAL,UBER,UNH,UNP,USB,V,VLO,VZ,WFC,WMT,XOM,AAV.BK,ADVANC.BK,AH.BK,AJ.BK,AMATA.BK,AOT.BK,AP.BK,ASP.BK,AWC.BK,BA.BK,BAFS.BK,BAM.BK,BANPU.BK,BAY.BK,BBL.BK,BCH.BK,BCP.BK,BCPG.BK,BDMS.BK,BEAUTY.BK,BEC.BK,BEM.BK,BGRIM.BK,BH.BK,BJC.BK,BLA.BK,BLAND.BK,BTS.BK,BWG.BK,CBG.BK,CCET.BK,CENTEL.BK,CHG.BK,CK.BK,CKP.BK,COM7.BK,CPALL.BK,CPF.BK,CPN.BK,CRC.BK,DELTA.BK,DEMCO.BK,EA.BK,EGCO.BK,EMC.BK,EPG.BK,GFPT.BK,GJS.BK,GLOBAL.BK,GPSC.BK,GSTEEL.BK,GUNKUL.BK,HANA.BK,HMPRO.BK,IRPC.BK,ITC.BK,ITD.BK,IVL.BK,JAS.BK,JMART.BK,JMT.BK,KBANK.BK,KCE.BK,KGI.BK,KKP.BK,KSL.BK,KTB.BK,KTC.BK,LANNA.BK,LH.BK,LOXLEY.BK,LPN.BK,MAJOR.BK,MALEE.BK,MCOT.BK,MILL.BK,MINT.BK,MTC.BK,NCH.BK,NNCL.BK,NWR.BK,OR.BK,OSP.BK,PF.BK,PLANB.BK,PS.BK,PSL.BK,PTG.BK,PTL.BK,PTT.BK,PTTEP.BK,PTTGC.BK,QH.BK,RATCH.BK,RCL.BK,RML.BK,ROJNA.BK,RS.BK,SAM.BK,SAMART.BK,SAMTEL.BK,SAT.BK,SAWAD.BK,SC.BK,SCB.BK,SCC.BK,SCCC.BK,SCGP.BK,SGP.BK,SIAM.BK,SIRI.BK,SMT.BK,SPALI.BK,SPRC.BK,STA.BK,STANLY.BK,STGT.BK,STPI.BK,SUPER.BK,SVI.BK,TASCO.BK,TCAP.BK,TCC.BK,THAI.BK,THCOM.BK,THRE.BK,TISCO.BK,TKN.BK,TOP.BK,TPIPL.BK,TRUE.BK,TSTH.BK,TTA.BK,TTB.BK,TTCL.BK,TTW.BK,TU.BK,TVO.BK,UNIQ.BK,UV.BK,VGI.BK,WHA.BK,WORK.BK,GC=F,BTC-USD,Cash / Reduced Exposure
2007-12-31,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 + daily exposure,Stock cap 5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2008-01-02,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 + daily exposure,Stock cap 5%,0.0,0.049999999999999815,0.0,0.0,0.0,3.017137363045757e-16,0.0,0.0,2.609169625522707e-16,0.0,0.0,0.0,0.0,1.3931914103875273e-16,0.0,3.7178272821223835e-18,0.0,0.0,0.0,0.0,1.903757042663146e-16,1.5972678363402846e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9379660337692e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69282658486637e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.1960974867066941e-16,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.9203747992651827e-16,0.0,0.0,0.0,9.071995304625552e-18,3.832794871267316e-17,2.4738459843796163e-16,1.1153984038600122e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.2261854858937177e-16,0.049999999999999815,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,4.0132066550996723e-16,8.645274936393487e-16,0.04999999999999944,0.0,0.0,2.573487297946022e-16,1.54525630624497e-16,0.0,0.0,4.844190495952613e-17,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0864541945087847e-17,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,5.717758157665925e-16,1.577093065470046e-16,0.0,8.07097057413526e-17,0.0,0.0,0.04178329162610128,7.902736347233358e-17,0.0,0.0,0.0,0.0,1.4865903665786205e-16,0.0,0.0442810103708478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04343583893484129,0.0,0.0,5.4575217092270865e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566382920437212e-17,0.0,0.0,0.0,1.4499409334644173e-16,0.0,0.0,1.5388058120513193e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.205478129726781e-17,0.0,0.0,0.0,1.3073402505680964e-16,0.0,2.553909242539966e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.202538391462953e-17,0.0,0.0,0.0,1.5258827382918787e-16,0.0,7.44623781192164e-17,4.1183100902738654e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7166227018453986e-16,0.0,0.0,0.04287370452622572,0.04251226421735795,0.0,0.043271611774752486,0.0,4.959396309571019e-17,0.0,0.0,7.45769211545989e-17,0.0,6.95196348313262e-17,0.0,0.0,0.0,0.04184227854987285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.243970519315418e-17,0.0,0.0,0.0,0.0,0.0,2.0992586659234773e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4795607903050646e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999566,0.0,0.0
2008-01-03,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 + daily exposure,Stock cap 5%,0.0,0.049999999999999815,0.0,0.0,0.0,3.017137363045757e-16,0.0,0.0,2.609169625522707e-16,0.0,0.0,0.0,0.0,1.3931914103875273e-16,0.0,3.7178272821223835e-18,0.0,0.0,0.0,0.0,1.903757042663146e-16,1.5972678363402846e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9379660337692e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69282658486637e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.1960974867066941e-16,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.9203747992651827e-16,0.0,0.0,0.0,9.071995304625552e-18,3.832794871267316e-17,2.4738459843796163e-16,1.1153984038600122e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.2261854858937177e-16,0.049999999999999815,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,4.0132066550996723e-16,8.645274936393487e-16,0.04999999999999944,0.0,0.0,2.573487297946022e-16,1.54525630624497e-16,0.0,0.0,4.844190495952613e-17,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0864541945087847e-17,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,5.717758157665925e-16,1.577093065470046e-16,0.0,8.07097057413526e-17,0.0,0.0,0.04178329162610128,7.902736347233358e-17,0.0,0.0,0.0,0.0,1.4865903665786205e-16,0.0,0.0442810103708478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04343583893484129,0.0,0.0,5.4575217092270865e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566382920437212e-17,0.0,0.0,0.0,1.4499409334644173e-16,0.0,0.0,1.5388058120513193e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.205478129726781e-17,0.0,0.0,0.0,1.3073402505680964e-16,0.0,2.553909242539966e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.202538391462953e-17,0.0,0.0,0.0,1.5258827382918787e-16,0.0,7.44623781192164e-17,4.1183100902738654e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7166227018453986e-16,0.0,0.0,0.04287370452622572,0.04251226421735795,0.0,0.043271611774752486,0.0,4.959396309571019e-17,0.0,0.0,7.45769211545989e-17,0.0,6.95196348313262e-17,0.0,0.0,0.0,0.04184227854987285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.243970519315418e-17,0.0,0.0,0.0,0.0,0.0,2.0992586659234773e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4795607903050646e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999566,0.0,0.0
2008-01-04,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 + daily exposure,Stock cap 5%,0.0,0.049999999999999815,0.0,0.0,0.0,3.017137363045757e-16,0.0,0.0,2.609169625522707e-16,0.0,0.0,0.0,0.0,1.3931914103875273e-16,0.0,3.7178272821223835e-18,0.0,0.0,0.0,0.0,1.903757042663146e-16,1.5972678363402846e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9379660337692e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69282658486637e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.1960974867066941e-16,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.9203747992651827e-16,0.0,0.0,0.0,9.071995304625552e-18,3.832794871267316e-17,2.4738459843796163e-16,1.1153984038600122e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.2261854858937177e-16,0.049999999999999815,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,4.0132066550996723e-16,8.645274936393487e-16,0.04999999999999944,0.0,0.0,2.573487297946022e-16,1.54525630624497e-16,0.0,0.0,4.844190495952613e-17,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0864541945087847e-17,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,5.717758157665925e-16,1.577093065470046e-16,0.0,8.07097057413526e-17,0.0,0.0,0.04178329162610128,7.902736347233358e-17,0.0,0.0,0.0,0.0,1.4865903665786205e-16,0.0,0.0442810103708478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04343583893484129,0.0,0.0,5.4575217092270865e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566382920437212e-17,0.0,0.0,0.0,1.4499409334644173e-16,0.0,0.0,1.5388058120513193e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.205478129726781e-17,0.0,0.0,0.0,1.3073402505680964e-16,0.0,2.553909242539966e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.202538391462953e-17,0.0,0.0,0.0,1.5258827382918787e-16,0.0,7.44623781192164e-17,4.1183100902738654e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7166227018453986e-16,0.0,0.0,0.04287370452622572,0.04251226421735795,0.0,0.043271611774752486,0.0,4.959396309571019e-17,0.0,0.0,7.45769211545989e-17,0.0,6.95196348313262e-17,0.0,0.0,0.0,0.04184227854987285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.243970519315418e-17,0.0,0.0,0.0,0.0,0.0,2.0992586659234773e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4795607903050646e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999566,0.0,0.0
2008-01-07,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 + daily exposure,Stock cap 5%,0.0,0.049999999999999815,0.0,0.0,0.0,3.017137363045757e-16,0.0,0.0,2.609169625522707e-16,0.0,0.0,0.0,0.0,1.3931914103875273e-16,0.0,3.7178272821223835e-18,0.0,0.0,0.0,0.0,1.903757042663146e-16,1.5972678363402846e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9379660337692e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69282658486637e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.1960974867066941e-16,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.9203747992651827e-16,0.0,0.0,0.0,9.071995304625552e-18,3.832794871267316e-17,2.4738459843796163e-16,1.1153984038600122e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.2261854858937177e-16,0.049999999999999815,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,4.0132066550996723e-16,8.645274936393487e-16,0.04999999999999944,0.0,0.0,2.573487297946022e-16,1.54525630624497e-16,0.0,0.0,4.844190495952613e-17,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0864541945087847e-17,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,5.717758157665925e-16,1.577093065470046e-16,0.0,8.07097057413526e-17,0.0,0.0,0.04178329162610128,7.902736347233358e-17,0.0,0.0,0.0,0.0,1.4865903665786205e-16,0.0,0.0442810103708478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04343583893484129,0.0,0.0,5.4575217092270865e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566382920437212e-17,0.0,0.0,0.0,1.4499409334644173e-16,0.0,0.0,1.5388058120513193e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.205478129726781e-17,0.0,0.0,0.0,1.3073402505680964e-16,0.0,2.553909242539966e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.202538391462953e-17,0.0,0.0,0.0,1.5258827382918787e-16,0.0,7.44623781192164e-17,4.1183100902738654e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7166227018453986e-16,0.0,0.0,0.04287370452622572,0.04251226421735795,0.0,0.043271611774752486,0.0,4.959396309571019e-17,0.0,0.0,7.45769211545989e-17,0.0,6.95196348313262e-17,0.0,0.0,0.0,0.04184227854987285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.243970519315418e-17,0.0,0.0,0.0,0.0,0.0,2.0992586659234773e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4795607903050646e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999566,0.0,0.0
2008-01-08,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 + daily exposure,Stock cap 5%,0.0,0.049999999999999815,0.0,0.0,0.0,3.017137363045757e-16,0.0,0.0,2.609169625522707e-16,0.0,0.0,0.0,0.0,1.3931914103875273e-16,0.0,3.7178272821223835e-18,0.0,0.0,0.0,0.0,1.903757042663146e-16,1.5972678363402846e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9379660337692e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69282658486637e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.1960974867066941e-16,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.9203747992651827e-16,0.0,0.0,0.0,9.071995304625552e-18,3.832794871267316e-17,2.4738459843796163e-16,1.1153984038600122e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.2261854858937177e-16,0.049999999999999815,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,4.0132066550996723e-16,8.645274936393487e-16,0.04999999999999944,0.0,0.0,2.573487297946022e-16,1.54525630624497e-16,0.0,0.0,4.844190495952613e-17,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0864541945087847e-17,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,5.717758157665925e-16,1.577093065470046e-16,0.0,8.07097057413526e-17,0.0,0.0,0.04178329162610128,7.902736347233358e-17,0.0,0.0,0.0,0.0,1.4865903665786205e-16,0.0,0.0442810103708478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04343583893484129,0.0,0.0,5.4575217092270865e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566382920437212e-17,0.0,0.0,0.0,1.4499409334644173e-16,0.0,0.0,1.5388058120513193e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.205478129726781e-17,0.0,0.0,0.0,1.3073402505680964e-16,0.0,2.553909242539966e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.202538391462953e-17,0.0,0.0,0.0,1.5258827382918787e-16,0.0,7.44623781192164e-17,4.1183100902738654e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7166227018453986e-16,0.0,0.0,0.04287370452622572,0.04251226421735795,0.0,0.043271611774752486,0.0,4.959396309571019e-17,0.0,0.0,7.45769211545989e-17,0.0,6.95196348313262e-17,0.0,0.0,0.0,0.04184227854987285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.243970519315418e-17,0.0,0.0,0.0,0.0,0.0,2.0992586659234773e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4795607903050646e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999566,0.0,0.0
2008-01-09,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 + daily exposure,Stock cap 5%,0.0,0.049999999999999815,0.0,0.0,0.0,3.017137363045757e-16,0.0,0.0,2.609169625522707e-16,0.0,0.0,0.0,0.0,1.3931914103875273e-16,0.0,3.7178272821223835e-18,0.0,0.0,0.0,0.0,1.903757042663146e-16,1.5972678363402846e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9379660337692e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69282658486637e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.1960974867066941e-16,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.9203747992651827e-16,0.0,0.0,0.0,9.071995304625552e-18,3.832794871267316e-17,2.4738459843796163e-16,1.1153984038600122e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.2261854858937177e-16,0.049999999999999815,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,4.0132066550996723e-16,8.645274936393487e-16,0.04999999999999944,0.0,0.0,2.573487297946022e-16,1.54525630624497e-16,0.0,0.0,4.844190495952613e-17,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0864541945087847e-17,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,5.717758157665925e-16,1.577093065470046e-16,0.0,8.07097057413526e-17,0.0,0.0,0.04178329162610128,7.902736347233358e-17,0.0,0.0,0.0,0.0,1.4865903665786205e-16,0.0,0.0442810103708478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04343583893484129,0.0,0.0,5.4575217092270865e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566382920437212e-17,0.0,0.0,0.0,1.4499409334644173e-16,0.0,0.0,1.5388058120513193e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.205478129726781e-17,0.0,0.0,0.0,1.3073402505680964e-16,0.0,2.553909242539966e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.202538391462953e-17,0.0,0.0,0.0,1.5258827382918787e-16,0.0,7.44623781192164e-17,4.1183100902738654e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7166227018453986e-16,0.0,0.0,0.04287370452622572,0.04251226421735795,0.0,0.043271611774752486,0.0,4.959396309571019e-17,0.0,0.0,7.45769211545989e-17,0.0,6.95196348313262e-17,0.0,0.0,0.0,0.04184227854987285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.243970519315418e-17,0.0,0.0,0.0,0.0,0.0,2.0992586659234773e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4795607903050646e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999566,0.0,0.0
2008-01-10,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 + daily exposure,Stock cap 5%,0.0,0.049999999999999815,0.0,0.0,0.0,3.017137363045757e-16,0.0,0.0,2.609169625522707e-16,0.0,0.0,0.0,0.0,1.3931914103875273e-16,0.0,3.7178272821223835e-18,0.0,0.0,0.0,0.0,1.903757042663146e-16,1.5972678363402846e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9379660337692e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69282658486637e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.1960974867066941e-16,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.9203747992651827e-16,0.0,0.0,0.0,9.071995304625552e-18,3.832794871267316e-17,2.4738459843796163e-16,1.1153984038600122e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999815,0.0,2.2261854858937177e-16,0.049999999999999815,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,4.0132066550996723e-16,8.645274936393487e-16,0.04999999999999944,0.0,0.0,2.573487297946022e-16,1.54525630624497e-16,0.0,0.0,4.844190495952613e-17,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0864541945087847e-17,0.0,0.0,0.049999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,5.717758157665925e-16,1.577093065470046e-16,0.0,8.07097057413526e-17,0.0,0.0,0.04178329162610128,7.902736347233358e-17,0.0,0.0,0.0,0.0,1.4865903665786205e-16,0.0,0.0442810103708478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04343583893484129,0.0,0.0,5.4575217092270865e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566382920437212e-17,0.0,0.0,0.0,1.4499409334644173e-16,0.0,0.0,1.5388058120513193e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.205478129726781e-17,0.0,0.0,0.0,1.3073402505680964e-16,0.0,2.553909242539966e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.202538391462953e-17,0.0,0.0,0.0,1.5258827382918787e-16,0.0,7.44623781192164e-17,4.1183100902738654e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7166227018453986e-16,0.0,0.0,0.04287370452622572,0.04251226421735795,0.0,0.043271611774752486,0.0,4.959396309571019e-17,0.0,0.0,7.45769211545989e-17,0.0,6.95196348313262e-17,0.0,0.0,0.0,0.04184227854987285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.243970519315418e-17,0.0,0.0,0.0,0.0,0.0,2.0992586659234773e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4795607903050646e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999566,0.0,0.0
