,AAPL,ADBE,ADVANC.BK,AMD,AMZN,AOT.BK,AVGO,BA,BAC,BANPU.BK,BBL.BK,BDMS.BK,BEM.BK,BGRIM.BK,BH.BK,BRK-B,C,CBG.BK,CPALL.BK,CPF.BK,CPN.BK,CRM,DELTA.BK,DIS,EA.BK,GOOG,GOOGL,GPSC.BK,HD,HMPRO.BK,INTC,IVL.BK,JNJ,JPM,KBANK.BK,KCE.BK,KTB.BK,MA,META,MINT.BK,MSFT,MTC.BK,MU,NFLX,NVDA,PTT.BK,PTTEP.BK,PTTGC.BK,QCOM,SAWAD.BK,SCC.BK,TOP.BK,TRUE.BK,TSLA,TTB.BK,UNH,V,WFC,WMT,XOM
2018-10-31,0.05999999999999997,3.108709418574781e-17,0.016183123753690135,0.0,0.0,4.914965500254843e-17,0.05999999999999997,0.05999999999999988,0.0,1.6325434230549798e-17,0.05999999999999994,0.0,0.059999999999999935,0.0,0.05999999999999992,0.05999999999999997,0.0,2.054322805832628e-17,0.0,3.4567135782618407e-17,2.1871375719621025e-17,0.0,0.0,0.011955513694353314,0.05999999999999995,5.945225299467645e-17,0.0,1.6558785074442056e-17,0.0,0.05999999999999997,0.0,5.88426698013767e-17,0.05999999999999993,5.052408990216301e-18,0.0,5.022626582388419e-18,0.059999999999999956,0.0,7.019968755816235e-17,0.0,1.787042232634164e-17,0.059999999999999956,3.494148895991729e-18,0.0,0.0,8.681508585150271e-17,0.011312488623019762,0.0,0.0,0.05999999999999992,1.0977546996415728e-17,0.05999999999999986,0.0,0.0,1.2685165418080396e-17,0.05999999999999997,0.0,0.0,0.05999999999999993,0.0005488739289372456
2018-11-30,0.0,9.231931352156657e-17,0.0,0.0,6.675293436227731e-18,7.947877332163789e-17,0.059999999999999915,0.0,2.973524400346652e-17,2.0225520553618895e-17,8.239936510889826e-17,0.05934676683149312,0.05999999999999986,0.0,0.05999999999999994,0.05999999999999994,5.5107959693740566e-18,2.3034659691979923e-17,0.0,0.0,0.0,8.315978039181e-18,0.0,0.05999999999999994,0.059999999999999935,0.0,2.2864622490999226e-17,1.7357432135046223e-17,0.0,0.05999999999999994,0.05999999999999994,0.0,0.05999999999999994,0.0,8.838832826476438e-18,4.041226633744684e-17,0.05999999999999994,4.002732893672641e-18,5.231907635110386e-17,0.0,0.0,0.05999999999999994,0.0,9.607955214209104e-18,1.0207229933894641e-16,4.303156154500275e-17,4.585997392089986e-18,2.2926069009226728e-17,0.0,0.059999999999999915,0.0,0.0,4.250470325994766e-17,0.05999999999999994,0.05999999999999994,0.059999999999999935,0.0,3.309914078773569e-17,0.04065323316850696,1.7496284682986633e-16
2018-12-31,0.0,0.0,2.1176239144176556e-16,3.309894062574799e-17,6.118972372355612e-17,0.059999999999999956,0.059999999999999935,0.0,2.3823517560948647e-17,4.498911766322035e-17,0.059999999999999956,0.059999999999999956,0.05999999999999995,0.0,0.059999999999999956,0.05041387390365819,0.0,6.085262690941492e-17,0.059999999999999915,0.059999999999999956,0.0,3.8656745803051715e-17,0.05999999999999993,1.859775508352293e-17,1.9222194734253765e-17,4.131974364432608e-17,9.884535048229952e-17,5.553557547643943e-17,0.0,0.05999999999999989,0.059999999999999956,2.1174063108199812e-16,0.0,0.0,1.9243398890023005e-17,0.0,0.04958612609634105,1.5264091775269216e-17,0.0,0.0,9.989803549676773e-17,0.059999999999999824,2.1364873039465132e-17,0.0,0.0,5.60754776655235e-17,0.0,1.3652510581565685e-16,0.0,0.0,0.05999999999999994,0.0,0.0,0.05999999999999987,2.560978610309341e-17,3.159619021667147e-16,5.462222430676374e-17,8.21117631133846e-17,0.059999999999999956,0.0
2019-01-31,0.0,0.0,0.0,0.05999999999999994,6.195034805055515e-17,0.059999999999999956,0.05999999999999997,0.03322215981683858,0.0,2.1711298154676645e-17,0.05999999999999997,0.0,0.05999999999999997,0.0,0.0,3.404278269758735e-17,7.101677338558068e-17,0.0,0.05999999999999997,0.05999999999999995,0.05999999999999994,0.059999999999999956,0.022715111509787837,5.975580976563397e-17,9.82788450800954e-18,0.0,0.0,0.05999999999999997,4.267286759220288e-17,0.05999999999999994,0.0,0.0,1.1831950324659421e-17,0.0,0.0,1.8757709928366624e-17,8.018717196541818e-18,1.886511780124777e-16,0.05999999999999993,0.05999999999999989,0.0,0.0,0.0,0.04406272867337361,0.0,0.0,0.0,0.0,1.7959025256676485e-18,0.059999999999999956,0.05999999999999994,1.5837891933878775e-17,7.655344327776758e-17,0.0,1.0553064275762072e-16,0.0,8.839161596320258e-18,5.008708133949113e-17,0.0,2.0331489528587072e-17
2019-02-28,3.358727741054184e-17,0.0,0.04193201939685476,0.032863708282919464,0.0,0.059999999999999956,0.05999999999999991,0.05999999999999997,0.0,1.5991540402360858e-17,7.865101546418084e-17,3.7694510725174436e-17,0.05999999999999997,0.0,0.0,3.719615526828919e-17,0.0,0.05999999999999991,0.05999999999999997,0.04183521080886052,1.8988598075824847e-17,0.059999999999999894,0.04336906151136532,3.214274193805839e-17,0.0,0.0,2.3888742816081274e-17,0.05999999999999996,0.0,4.7764616756868184e-17,0.05999999999999993,5.615152124378185e-17,1.571799730569857e-17,5.045677685467383e-17,7.372574772901426e-17,2.5940566746499025e-17,6.752805641448875e-17,0.05999999999999995,0.05999999999999996,0.0599999999999999,5.164592706463527e-17,2.3714268574711772e-17,0.0,0.0599999999999999,3.994706751094164e-18,8.753558188507724e-17,6.236338094417647e-17,5.956397986133421e-17,0.0,1.1260303413184206e-17,0.05999999999999995,9.525570211307553e-18,0.0,1.3316049497736834e-17,0.0,0.0,3.9582061676515046e-17,3.0879152177019164e-17,9.163204241845115e-17,6.150162457770526e-17
2019-03-29,0.059999999999999984,0.023279864207180968,2.6061027783180682e-17,0.059999999999999984,0.059999999999999984,1.2251076629347018e-17,0.059999999999999984,0.05999999999999993,1.122114759083195e-16,0.0,5.489115880191996e-17,0.0,0.0,0.05999999999999998,0.0,0.0,0.05999999999999998,0.059999999999999984,0.0,0.0,0.0,2.319546937842495e-17,0.0,2.2147954352913452e-17,0.0,7.171778573517806e-17,4.01196483763833e-18,1.5291167598434396e-18,8.564554086529005e-17,0.0,0.0,1.1545852306174274e-17,0.0,0.0,0.0,0.0,0.0,0.059999999999999984,0.059999999999999984,0.016720135792818877,9.840368721015355e-17,5.556561427061629e-18,0.059999999999999984,0.059999999999999984,0.059999999999999984,1.3322167921961314e-17,0.0,0.0,0.0,0.059999999999999984,1.3478085799463256e-17,2.0296861538302144e-17,0.0,0.0,2.4400773662743074e-17,0.0,0.05999999999999998,0.0,2.4036909008969428e-17,0.059999999999999984
2019-04-30,0.05999999999999995,0.059999999999999984,0.0,0.059999999999999984,0.058093091681098184,3.617129899350016e-17,0.05999999999999983,1.3235037085877709e-17,5.177842431773739e-17,0.0,0.0,5.677114027072474e-17,0.0,0.05471911257533084,0.0,0.0,7.53598215692971e-17,0.059999999999999984,0.0,0.0,0.0,5.81363816390604e-18,0.0,0.059999999999999935,0.05999999999999998,0.0,0.0,0.0,0.0471877957435708,0.0,0.0,0.0,1.5354617281778477e-17,0.059999999999999984,0.0,0.0,0.0,0.059999999999999984,0.059999999999999984,7.439941422634296e-18,0.059999999999999984,9.872976434591375e-17,2.151367537310747e-17,1.134306924358211e-17,0.059999999999999984,3.1612263909507006e-17,0.0,2.955766574133858e-17,0.05999999999999994,1.353626412348152e-16,2.656295322589485e-18,6.4103453448205434e-18,8.150489831659778e-17,2.7755575615628907e-17,0.0,0.0,0.059999999999999984,0.0,6.392727059517654e-17,1.0321604682062e-16
2019-05-31,7.921218595808966e-17,0.019918334484163528,0.05999999999999997,0.05999999999999997,0.010459635522219795,3.1025797727719193e-18,0.0,0.0,1.1599426146056343e-16,0.0,2.4319628435365884e-17,0.05999999999999991,0.05999999999999997,0.05999999999999992,2.5536343421183004e-17,0.0,5.0485703051280916e-17,0.05999999999999995,0.009622029993616592,0.05999999999999997,0.0,0.0,0.0,0.05999999999999997,0.05999999999999997,0.0,0.0,1.9743784281622653e-17,0.0,0.05999999999999997,3.269813527404089e-17,0.0,0.0,0.0,0.0,3.1448161411606553e-17,0.0,0.05999999999999997,0.0,0.0,0.059999999999999845,0.05999999999999997,4.739394301838447e-17,1.0587582306172672e-17,4.525788571690718e-17,3.635615474775167e-17,0.0,5.148036393754909e-17,0.05999999999999997,0.05999999999999997,0.0,4.2984658996397126e-17,5.0378095968214764e-17,1.6764385517000578e-17,2.1687989532561773e-17,0.0,0.05999999999999997,5.825695577363534e-18,0.0,0.0
2019-06-28,1.2841662976386318e-16,0.0,0.05999999999999994,0.05999999999999983,0.0,0.008708352772314337,4.805887464381768e-17,0.0,0.0,0.0,0.0,1.675916652402353e-18,0.059999999999999956,0.0599999999999999,0.0,1.1817115840617151e-17,9.596527414920086e-17,0.059999999999999956,0.059999999999999956,0.05999999999999991,0.0,3.2613500738532696e-18,0.0,0.059999999999999956,0.059999999999999956,0.0,2.4447089828944287e-17,0.059999999999999956,0.0,0.059999999999999956,0.0,4.088471349572309e-17,1.1096755075186547e-17,4.007676083923825e-17,0.0,0.0,1.0435730108525897e-16,5.52851010643241e-16,0.0,0.0,0.03129164722768531,0.059999999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999999999995,0.059999999999999956,0.0,0.0,0.059999999999999956,0.0,2.7010789702342335e-17,2.5528079703091814e-18,4.829646537411751e-17,0.0,0.05999999999999993,6.513768018801236e-17
2019-07-31,4.8884193918244576e-17,0.0,0.05999999999999993,0.0402408630819774,0.0,0.059999999999999956,5.231123783562156e-17,4.127227549968507e-18,2.9561356616587165e-17,1.3880345913188175e-17,3.6826334548338563e-17,7.07771384045992e-17,8.205021689174327e-18,0.05999999999999993,2.8193262698003366e-17,0.0,3.869362307808143e-17,0.0599999999999999,0.05999999999999993,2.590569382031604e-17,3.443349657260292e-17,0.0,5.713763970267604e-18,0.0,0.0,3.210406292183784e-17,1.1130474306891023e-17,0.05999999999999991,0.0,0.05999999999999991,0.0,7.811839588527219e-18,3.1298671967828834e-17,7.065053198744475e-17,0.0,3.133449047670095e-17,0.05106795682968847,0.05999999999999994,2.6369658951873762e-17,0.05999999999999987,0.0,0.05999999999999987,1.7675547086033936e-17,1.1501684415707038e-17,2.5633471436850365e-17,0.0,0.029849310471350383,0.0,1.35780902531503e-18,0.059999999999999915,4.08143946046718e-17,0.0,0.05999999999999989,0.0,0.0,0.03884186961698405,0.059999999999999915,9.317068363328843e-17,0.05999999999999994,0.0
2019-08-30,0.05999999999999997,8.180790672496903e-17,0.059999999999999935,0.0,1.5721954518418295e-16,0.05999999999999997,3.238542809857107e-17,1.541026271626636e-16,2.9201131966515555e-17,4.8281752708883364e-17,0.0,4.5007490448558266e-17,8.500084909096543e-17,0.05999999999999982,2.932838310651156e-17,9.028134383348414e-17,3.995549086728604e-17,0.059999999999999845,0.0,0.0,3.3524651823324885e-18,1.2258824216464037e-16,6.672888014920038e-18,1.7779514407421225e-16,0.0,0.05999999999999977,0.05999999999999997,0.059999999999999866,0.059999999999999824,1.0525203994718172e-16,1.7478801382782755e-16,0.0,0.0,4.7474045257918064e-17,1.9123542937717106e-17,4.3750486895214974e-17,2.2474439775337666e-18,0.05999999999999997,0.0,6.413378839686181e-17,0.02490722811881113,6.152722633955308e-17,0.059999999999999866,0.0,0.05999999999999987,4.9314685331516954e-17,3.0033661587918144e-17,6.383542537039565e-17,0.05999999999999989,0.0,1.0881407893591075e-17,0.059999999999999894,0.059999999999999894,0.05999999999999997,0.0,0.0,0.0,1.3438716908937985e-18,0.015092771881188871,0.0
2019-09-30,0.059999999999999984,1.5163262503364945e-17,0.059999999999999984,7.516924253091501e-18,9.907492397510153e-18,0.0,0.0,0.059999999999999984,0.0,0.0,4.493078853155239e-17,0.0,1.0312426733511235e-18,0.059999999999999984,0.0,7.847031296368764e-18,1.0908559702406394e-16,0.059999999999999984,0.0,0.0,2.885033339752047e-17,0.0,0.0,0.0,0.0,0.059999999999999984,0.05999999999999997,0.059999999999999984,0.059999999999999984,0.0,0.05999999999999996,3.670423480368393e-18,0.0,0.059999999999999984,0.0,0.0,0.0,0.0,1.7357519215659378e-17,0.0,0.0,0.0,0.059999999999999984,0.0,0.059999999999999984,5.285085898688346e-17,0.0,0.0,0.0,4.0645562997833116e-17,0.0,0.059999999999999984,0.0,0.039999999999999925,0.0,4.9397516472673374e-18,0.0,0.059999999999999984,0.059999999999999984,9.853420582879562e-18
2019-10-31,0.05999999999999976,5.0653215520973777e-17,0.0599999999999998,0.0599999999999999,4.445603541226078e-17,0.05999999999999987,1.431146867680864e-16,2.1437616565076285e-17,0.040376092018504485,6.24834857792705e-18,2.1238034613932294e-16,0.0,4.3396275795029156e-17,0.05999999999999984,3.978990733605404e-17,1.1312882667135367e-16,5.930807350674798e-17,0.03166378750267644,0.0,2.148709021322105e-17,2.247873636158324e-17,0.0,0.0,1.2236329389214125e-16,0.0,0.0,0.0,0.059999999999999866,0.05999999999999974,0.0,0.059999999999999915,0.0,9.031580056153406e-17,0.059999999999999824,3.3401143875264254e-17,1.1029068889114345e-16,1.8988507924548896e-17,1.0911654562325262e-16,0.0,1.1955242472673752e-16,0.0,5.002210803245914e-17,0.059999999999999824,1.0185857108979893e-16,0.059999999999999894,1.4962003715034135e-17,3.550774912334316e-17,4.9349266773307484e-17,0.059999999999999803,0.059999999999999915,4.6834379735530334e-17,8.395365677530172e-17,2.5690578952727807e-17,0.059999999999999915,0.0,0.0,0.0,0.059999999999999824,0.027960120478819156,4.359675094283368e-16
2019-11-29,0.059999999999999935,1.2766954964936027e-16,1.553963730372823e-17,0.05999999999999994,0.0,7.939453218731059e-17,0.05999999999999988,0.0,0.059999999999999984,6.400321980291435e-17,0.0,0.0,5.1761568800480186e-17,0.0599999999999999,2.3415221105680277e-17,1.5247808693179382e-18,0.05999999999999997,5.0372942646789523e-17,2.7033512559127246e-17,6.918038415443538e-17,3.521305975070659e-17,5.551965146271913e-17,6.973038010736481e-18,2.318843230317851e-16,7.165485039876313e-17,5.486062992776651e-17,1.5845131834298314e-17,0.05999999999999987,3.1587487883411095e-18,2.7830159715992494e-17,0.059999999999999935,4.4276321612393244e-17,0.0,0.059999999999999915,3.1171769431394266e-17,0.059999999999999866,1.8270431889850077e-17,4.2722414258202984e-17,2.0900472885833593e-16,2.0917636873945875e-17,3.9790219730218007e-17,0.024488969268659518,9.566949848076184e-18,1.9102999757705287e-17,0.05999999999999991,1.7112493664853626e-17,3.79271092191275e-17,2.2098008791667047e-17,0.01551103073134016,0.059999999999999984,1.7206515609967444e-17,6.421778838752645e-17,5.885161244488386e-17,0.05999999999999992,0.05999999999999987,0.059999999999999915,7.444769960245792e-18,0.05999999999999992,0.0,0.0
2019-12-31,0.05999999999999993,0.05999999999999979,0.0,0.05999999999999993,7.562209614843521e-17,0.0,3.964052324834376e-16,0.0,0.0599999999999999,4.817503659742559e-17,0.0,8.20703212666559e-17,0.0,0.05999999999999993,0.040000000000000466,0.0,0.05999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.800802759570753e-17,0.0,0.0,0.05999999999999993,0.0,4.690500804441149e-17,0.05999999999999993,1.1181743662369618e-17,0.0,0.05999999999999993,0.0,0.05999999999999987,1.2759993445949546e-17,1.0824465310910094e-16,0.0,0.0,0.0,0.0,0.05999999999999993,0.059999999999999866,0.05999999999999993,0.0,0.0,0.0,0.0,0.05999999999999993,0.0,2.5500658266235974e-17,3.0377101662585037e-17,0.05999999999999993,0.0,0.05999999999999993,0.0,0.0,0.0,5.3859717342454804e-17
2020-01-31,0.059999999999999984,0.059999999999999956,0.0,0.059999999999999984,0.027218871523044884,0.0,8.449913593611322e-17,0.0,5.3734616492405124e-17,0.0,0.0,0.0,0.0,0.05999999999999996,0.0,1.938596699325149e-17,0.0,0.0,6.015153220351369e-17,0.05999999999999998,1.2565302584432752e-17,0.05999999999999992,0.059999999999999984,1.7433712672153042e-17,6.110956982288118e-17,0.01999037941939249,0.021225520794875424,0.0,6.688810287212703e-18,0.0,0.035998566208603575,0.0,0.05999999999999995,0.0,0.0,0.059999999999999984,0.0,0.059999999999999984,2.0659396073185202e-16,0.0,0.059999999999999984,7.177899340005741e-17,0.0,0.059999999999999984,0.05999999999999998,2.1817433405647022e-17,7.38743182602424e-18,0.0,0.0,0.025570005175251567,1.887675401303009e-17,0.0,0.0,0.059999999999999984,2.6367375004983153e-17,8.597121352196746e-17,0.029996656878831744,3.0655562724553244e-17,9.503044059366833e-17,0.0
