Total Return,CAGR,Annual Vol,Sharpe,Sortino,Max Drawdown,Hit Rate,Strategy,Universe,Bucket,Top N,Funding,Gold Boost,Start,End,Active Rate,Average Gold Exposure,Latest SPY Weight,Latest Gold Weight,Latest BTC Weight,Latest BIL Weight,Latest ETF Weight,Latest ETF Assets
4.699153712817179,0.13357291526182835,0.08196822905922233,1.2053769030829617,1.4888092420974135,-0.12609184886734526,0.4844152130397484,current_best sector_only bucket8% top2 boost16,sector_only,0.08,2,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.16,0.1,0.3,0.08,"XLE,XLU"
4.644829603690395,0.13279103414353477,0.08140425969994994,1.2046791728461648,1.4863441441175698,-0.12588954639807948,0.48412925364598225,current_best sector_only bucket5% top2 boost16,sector_only,0.05,2,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"XLE,XLU"
4.727144226293175,0.13397308387960805,0.08234043080119634,1.2045930110975627,1.4806248181454025,-0.12746283476759024,0.483271375464684,current_best momentum_core bucket5% top2 boost16,momentum_core,0.05,2,spy,0.16,2016-10-01,2026-04-29,0.8347826086956521,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,EWY
4.814644530671336,0.1352124381263744,0.08334398559066886,1.2042026254139933,1.4842803395638358,-0.1262837171847585,0.48498713182728054,current_best momentum_sector bucket8% top2 boost16,momentum_sector,0.08,2,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.16,0.1,0.3,0.08,"EWY,XLE"
4.729927949729865,0.13401278232726743,0.08241561579055925,1.2039910079994705,1.4886453419303138,-0.12703139191278412,0.48412925364598225,current_best sector_only bucket10% top2 boost16,sector_only,0.1,2,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.15000000000000002,0.1,0.3,0.1,"XLE,XLU"
4.716104527174313,0.13381547113664505,0.08226506957549086,1.2039288285588605,1.4832803991163577,-0.1260088739699281,0.4852730912210466,current_best momentum_sector bucket5% top2 boost16,momentum_sector,0.05,2,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"EWY,XLE"
4.875367802846436,0.136062390333886,0.08413260374398188,1.202603996973014,1.4822270513494344,-0.12727179229996322,0.4855590506148127,current_best momentum_sector bucket10% top2 boost16,momentum_sector,0.1,2,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.15000000000000002,0.1,0.3,0.1,"EWY,XLE"
4.5841338631605,0.13190914457954883,0.0810788615506868,1.19957457817795,1.4798963113320827,-0.12800972367963537,0.483271375464684,current_best sector_only bucket5% top3 boost16,sector_only,0.05,3,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"XLE,XLU"
4.682493753354449,0.13333386814120707,0.0822207764385192,1.199371296092611,1.4644621505008106,-0.13149309629514916,0.4812696597083214,current_best momentum_country bucket5% top2 boost16,momentum_country,0.05,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"EWZ,NORW"
4.632927398798849,0.13261879479827687,0.08173591809284281,1.1982690093034154,1.4650999351517096,-0.1312055712389656,0.483271375464684,current_best country_only bucket5% top3 boost16,country_only,0.05,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"EWZ,NORW,THD"
4.601644236093095,0.1321644739820007,0.0814156344725366,1.1977209361576577,1.479243444146266,-0.12947561420382236,0.48412925364598225,current_best sector_only bucket8% top3 boost16,sector_only,0.08,3,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.16,0.1,0.3,0.08,"XLE,XLU"
4.6416889732806155,0.1327456181655975,0.08195893477914087,1.1965916569855533,1.4738259643791876,-0.1273656301196341,0.4844152130397484,current_best momentum_sector bucket5% top3 boost16,momentum_sector,0.05,3,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"EWY,XLE,XLU"
4.7592008520079085,0.13442916056610477,0.08339928732670002,1.1951920697144396,1.4539576095109334,-0.13489611379187805,0.48012582213325705,current_best momentum_country bucket8% top2 boost16,momentum_country,0.08,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.16,0.1,0.3,0.08,"EWZ,NORW"
4.607829530699037,0.13225448853465926,0.08169927603993137,1.1948197691189808,1.4772357609423392,-0.13128185291651207,0.4835573348584501,current_best sector_only bucket10% top3 boost16,sector_only,0.1,3,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.15000000000000002,0.1,0.3,0.1,"XLE,XLU"
4.679402286872829,0.13328943839552743,0.0825769362117895,1.1940812627330595,1.4551200036583796,-0.13442937889457884,0.48412925364598225,current_best country_only bucket8% top3 boost16,country_only,0.08,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.16000000000000003,0.1,0.3,0.08,"EWZ,NORW,THD"
4.694269253235957,0.13350289735790266,0.08281900049654363,1.193098052756218,1.469237908299138,-0.12844705739629037,0.48498713182728054,current_best momentum_sector bucket8% top3 boost16,momentum_sector,0.08,3,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.19999999999999996,0.16000000000000003,0.1,0.3,0.08,"EWY,XLE,XLU"
