Date,24320,285A0,31100,33500,40620,40630,50160,57060,58010,58020,58030,60980,61460,63150,65010,65260,67230,67580,68570,68610,69200,70110,70120,70130,70140,72010,72030,72670,74530,79740,80350,80580,81360,83060,83160,84110,91010,91040,91070,94320,95010,99830,99840,JP Sleeve Mode
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.14999999999999983,0.0,0.0,0.14999999999999983,0.0,1.9458906782035466e-16,0.0,0.0,0.0,0.0,0.0,3.5995512126518757e-16,0.0,0.0,0.0,3.6914483093655874e-17,0.0,0.0,0.15000000000000002,0.14999999999999986,0.0,0.0,0.0,0.0,0.0,0.1000000000000001,0.0,0.1499999999999998,JP optimized mean_variance top10 cap15%
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.14999999999999983,0.0,0.0,0.14999999999999983,0.0,1.9458906782035466e-16,0.0,0.0,0.0,0.0,0.0,3.5995512126518757e-16,0.0,0.0,0.0,3.6914483093655874e-17,0.0,0.0,0.15000000000000002,0.14999999999999986,0.0,0.0,0.0,0.0,0.0,0.1000000000000001,0.0,0.1499999999999998,JP optimized mean_variance top10 cap15%
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.14999999999999983,0.0,0.0,0.14999999999999983,0.0,1.9458906782035466e-16,0.0,0.0,0.0,0.0,0.0,3.5995512126518757e-16,0.0,0.0,0.0,3.6914483093655874e-17,0.0,0.0,0.15000000000000002,0.14999999999999986,0.0,0.0,0.0,0.0,0.0,0.1000000000000001,0.0,0.1499999999999998,JP optimized mean_variance top10 cap15%
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.14999999999999983,0.0,0.0,0.14999999999999983,0.0,1.9458906782035466e-16,0.0,0.0,0.0,0.0,0.0,3.5995512126518757e-16,0.0,0.0,0.0,3.6914483093655874e-17,0.0,0.0,0.15000000000000002,0.14999999999999986,0.0,0.0,0.0,0.0,0.0,0.1000000000000001,0.0,0.1499999999999998,JP optimized mean_variance top10 cap15%
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.14999999999999983,0.0,0.0,0.14999999999999983,0.0,1.9458906782035466e-16,0.0,0.0,0.0,0.0,0.0,3.5995512126518757e-16,0.0,0.0,0.0,3.6914483093655874e-17,0.0,0.0,0.15000000000000002,0.14999999999999986,0.0,0.0,0.0,0.0,0.0,0.1000000000000001,0.0,0.1499999999999998,JP optimized mean_variance top10 cap15%
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.14999999999999983,0.0,0.0,0.14999999999999983,0.0,1.9458906782035466e-16,0.0,0.0,0.0,0.0,0.0,3.5995512126518757e-16,0.0,0.0,0.0,3.6914483093655874e-17,0.0,0.0,0.15000000000000002,0.14999999999999986,0.0,0.0,0.0,0.0,0.0,0.1000000000000001,0.0,0.1499999999999998,JP optimized mean_variance top10 cap15%
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.14999999999999983,0.0,0.0,0.14999999999999983,0.0,1.9458906782035466e-16,0.0,0.0,0.0,0.0,0.0,3.5995512126518757e-16,0.0,0.0,0.0,3.6914483093655874e-17,0.0,0.0,0.15000000000000002,0.14999999999999986,0.0,0.0,0.0,0.0,0.0,0.1000000000000001,0.0,0.1499999999999998,JP optimized mean_variance top10 cap15%
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.14999999999999983,0.0,0.0,0.14999999999999983,0.0,1.9458906782035466e-16,0.0,0.0,0.0,0.0,0.0,3.5995512126518757e-16,0.0,0.0,0.0,3.6914483093655874e-17,0.0,0.0,0.15000000000000002,0.14999999999999986,0.0,0.0,0.0,0.0,0.0,0.1000000000000001,0.0,0.1499999999999998,JP optimized mean_variance top10 cap15%
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.14999999999999983,0.0,0.0,0.14999999999999983,0.0,1.9458906782035466e-16,0.0,0.0,0.0,0.0,0.0,3.5995512126518757e-16,0.0,0.0,0.0,3.6914483093655874e-17,0.0,0.0,0.15000000000000002,0.14999999999999986,0.0,0.0,0.0,0.0,0.0,0.1000000000000001,0.0,0.1499999999999998,JP optimized mean_variance top10 cap15%
