Total Return,CAGR,Annual Vol,Sharpe,Sortino,Max Drawdown,Hit Rate,Strategy,Start,End,Average US Weight,Average TH Weight,Average Cash Weight,Latest US Weight,Latest TH Weight,Latest Cash Weight,Rebalances,Variant,Segment Cap Mode,Segment Cap,Max Raw Combined Segment Weight,Average Max Raw Combined Segment Weight
4.88628071982177,0.14429896853371282,0.12703521847976593,0.8890975607224634,1.090783499633895,-0.2010734198460562,0.44461213401750677,US/TH one-model stockcap5 penalty0.02 assets50 all US segments cap 25% each + daily exposure,2017-05-31,2026-06-26,0.5942625358192772,0.2964285714285687,0.27982188218486037,0.699999999999997,0.0,0.19999999999999862,109,all_segments,all US segments cap 25% each,0.25,0.3487587744839563,0.24279171821635334
4.867475293857533,0.14402056702968657,0.1270780781698211,0.8869243767234904,1.0884857220955053,-0.19927689377851698,0.444913975249019,US/TH one-model stockcap5 penalty0.02 assets50 IT segment cap 25% + daily exposure,2017-05-31,2026-06-26,0.5944964621605893,0.29642857142856843,0.2798218821862111,0.6999999999999952,0.0,0.19999999999999962,109,it_only,IT segment cap 25%,0.25,0.3487587627330845,0.24416786307921923
4.8197839278824866,0.14331081505944887,0.12674214630386688,0.8840424482037915,1.0829432276498205,-0.20050327912601584,0.444913975249019,US/TH one-model stockcap5 penalty0.02 assets50 all US and TH segments cap 25% each + daily exposure,2017-05-31,2026-06-26,0.5930883224025584,0.2975975795997836,0.2798218821848601,0.699999999999997,0.0,0.19999999999999862,109,all_us_plus_th_segments,all US and TH segments cap 25% each,0.25,0.25000000000000316,0.23330987761800154
4.817789575484802,0.1432810178117272,0.12697072746351892,0.8824709940275589,1.0824869011073925,-0.19927689377851676,0.4455176577120435,US/TH one-model stockcap5 penalty0.02 assets50 IT and TH segments cap 25% each + daily exposure,2017-05-31,2026-06-26,0.5941729908013866,0.2975975796188912,0.2798218821862113,0.6999999999999952,0.0,0.19999999999999962,109,it_plus_th_segments,IT and TH segments cap 25% each,0.25,0.36438843584587405,0.2382102174743567
