Total Return,CAGR,Annual Vol,Sharpe,Sortino,Max Drawdown,Hit Rate,Strategy,Start,End,Average US Stock Weight,Average TH Stock Weight,Average Gold Weight,Average BTC Weight,Average Cash / Reduced Exposure Weight,Case,US Group Cap,TH Group Cap,Mode,Stock Cap,Gold Cap,BTC Cap
32.000275264437285,0.19191026387051435,0.16937215333777322,0.944715148582014,1.3505151430772109,-0.2162590809210424,0.5430450378636907,One-model US cap 70% / TH cap 30% + daily exposure,2006-12-29,2026-04-29,0.7393263442143838,0.10429567642956819,0.13605520589519932,0.0203227734608487,0.14765984410681107,US cap 70% / TH cap 30%,0.7,0.3,daily exposure,0.08,0.3,0.1
31.147153425491624,0.19034383754569895,0.16798658682406936,0.9432833100917194,1.3459827523433903,-0.22040811610137656,0.5408529294539657,One-model US cap 70% / TH cap 40% + daily exposure,2006-12-29,2026-04-29,0.7114037867553301,0.13705538890286711,0.13121805088095406,0.02032277346084868,0.15316956809148555,US cap 70% / TH cap 40%,0.7,0.4,daily exposure,0.08,0.3,0.1
32.65128317660704,0.19307992397389362,0.17448466995409234,0.9277190171203588,1.3197908964057075,-0.21612054334567554,0.5418493423674771,One-model US cap 80% / TH cap 30% + daily exposure,2006-12-29,2026-04-29,0.7680999166775825,0.10429567642956805,0.10747268647110268,0.02013172042174675,0.13785186860798718,US cap 80% / TH cap 30%,0.8,0.3,daily exposure,0.08,0.3,0.1
31.781331498555566,0.19151196045009322,0.17314008729985395,0.9259741841351302,1.3146091477238437,-0.2202703121880506,0.5396572339577521,One-model US cap 80% / TH cap 40% + daily exposure,2006-12-29,2026-04-29,0.7401773593354058,0.13705538890286717,0.10263553133998025,0.02013172042174674,0.14336159257241787,US cap 80% / TH cap 40%,0.8,0.4,daily exposure,0.08,0.3,0.1
48.62531527471108,0.2165778738175541,0.2078695050557529,0.9033676454698303,1.2648682555715602,-0.29357340895323636,0.5428457552809884,One-model US cap 70% / TH cap 30%,2006-12-29,2026-04-29,0.6527939392999981,0.13950587766487418,0.1793279973407664,0.028172942817294204,0.0,US cap 70% / TH cap 30%,0.7,0.3,raw,0.08,0.3,0.1
45.158556919529495,0.21216232333892715,0.2070086735613681,0.888685541186714,1.2432281210674625,-0.29357340895323647,0.5400557991231566,One-model US cap 70% / TH cap 40%,2006-12-29,2026-04-29,0.6161732972777242,0.18154778112576603,0.17390673590214847,0.02817294281729418,0.0,US cap 70% / TH cap 40%,0.7,0.4,raw,0.08,0.3,0.1
48.30787822384366,0.21618595116243067,0.213025466898269,0.8850929663299875,1.2340001844111839,-0.31272220943717477,0.5416500597847748,One-model US cap 80% / TH cap 30%,2006-12-29,2026-04-29,0.6943667648568482,0.13868898186889875,0.1391631361294596,0.0275818742677262,0.0,US cap 80% / TH cap 30%,0.8,0.3,raw,0.08,0.3,0.1
44.86329505752881,0.2117718224443077,0.21218560823815527,0.8706074507369876,1.2127452699731553,-0.31272220943717477,0.538860103626943,One-model US cap 80% / TH cap 40%,2006-12-29,2026-04-29,0.6577461230354463,0.18073088536267298,0.1337418744570874,0.027581874267726198,0.0,US cap 80% / TH cap 40%,0.8,0.4,raw,0.08,0.3,0.1
