Total Return,CAGR,Annual Vol,Sharpe,Sortino,Max Drawdown,Hit Rate,Strategy,Case,Start,End,US Group Cap,TH Group Cap,Stock Cap,Concentration Penalty,US Assets,TH Assets,Average US Stock Weight,Average TH Stock Weight,Average Gold Weight,Average BTC Weight,Average Cash / Reduced Exposure Weight,Latest US Stock Weight,Latest TH Stock Weight,Latest Gold Weight,Latest BTC Weight,Latest Cash / Reduced Exposure Weight,Latest Max Single Stock Weight,Latest Top 5 Stock Weight,Latest Top 10 Stock Weight,Latest Stock HHI,Latest Effective Stock Count,Average Max Single Stock Weight,Average Top 5 Stock Weight,Average Stock HHI,AI-Tech Theme Cap,AI-Tech Bucket,Average AI-Tech Weight,Latest AI-Tech Weight,Latest AI-Tech Assets,Sharpe Loss vs Baseline,Top 5 Reduction vs Baseline,HHI Reduction vs Baseline
29.230005758902784,0.19773207346886235,0.16054932373202935,1.0178895025056682,1.4737061649307452,-0.1800956155458191,0.5426470588235294,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 AI-tech cap 30% + daily exposure,AI-tech cap 30%,2007-12-31,2026-04-29,0.7,0.3,0.05,0.02,50,50,0.6012665111209683,0.10228943499264946,0.12902549105689975,0.02161310649023296,0.14580545633924966,0.5999999999999607,0.3000000000000386,0.05000000000000033,0.0,0.05000000000000049,0.04999999999999673,0.24999999999998362,0.4999999999999672,0.042857933990374915,23.332902613191322,0.0460383587201691,0.22980943967106832,0.032381302142121086,0.3,"AAPL, AMD, GOOG, GOOGL, INTC, MU, NVDA, QCOM, TXN",0.10206834580292372,0.1499999999999902,"INTC:5.00%, MU:5.00%, TXN:5.00%",-1.0250951421042487e-08,1.2323475573339238e-14,1.1122908150085209e-12
29.230005582904614,0.1977320730997727,0.16054932379476428,1.0178895002502024,1.4737061617328353,-0.18009561554581954,0.5426470588235294,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 AI-tech cap 35% + daily exposure,AI-tech cap 35%,2007-12-31,2026-04-29,0.7,0.3,0.05,0.02,50,50,0.6012665111209683,0.1022894349926493,0.12902549105689975,0.02161310649023295,0.1458054563392498,0.5999999999999958,0.3000000000000066,0.04999999999999883,0.0,0.04999999999999882,0.049999999999999205,0.24999999999999603,0.49999999999999206,0.04285793399054628,23.332902613098028,0.04603835872016911,0.22980943964894748,0.03238130210009353,0.35,"AAPL, AMD, GOOG, GOOGL, INTC, MU, NVDA, QCOM, TXN",0.10206834533166484,0.14999999999999983,"INTC:5.00%, MU:5.00%, TXN:5.00%",-7.995485606926422e-09,-8.326672684688674e-17,9.40927891157628e-13
29.230005022306774,0.19773207192413045,0.1605493238411404,1.0178894938853549,1.4737061509151255,-0.1800956155458191,0.5426470588235294,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 AI-tech cap 40% + daily exposure,AI-tech cap 40%,2007-12-31,2026-04-29,0.7,0.3,0.05,0.02,50,50,0.6012665111209684,0.10228943499264925,0.12902549105689975,0.02161310649023294,0.14580545633924966,0.5999999999999945,0.30000000000000804,0.049999999999998324,8.79956023783496e-16,0.04999999999999849,0.04999999999999976,0.2499999999999957,0.4999999999999856,0.04285793399037266,23.332902613192548,0.04603835872016913,0.22980943964098166,0.032381302192366616,0.4,"AAPL, AMD, GOOG, GOOGL, INTC, MU, NVDA, QCOM, TXN",0.10206834535958993,0.14999999999999597,"TXN:5.00%, INTC:5.00%, MU:5.00%",-1.6306380690167543e-09,2.498001805406602e-16,1.1145459555272907e-12
29.230004814828835,0.1977320714890236,0.16054932372218225,1.0178894922547168,1.4737061501368653,-0.18009561554581943,0.5426470588235294,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 Baseline + daily exposure,Baseline,2007-12-31,2026-04-29,0.7,0.3,0.05,0.02,50,50,0.6012665111209684,0.10228943499264927,0.12902549105689973,0.021613106490232934,0.14580545633924974,0.5999999999999934,0.30000000000000737,0.04999999999999957,0.0,0.04999999999999949,0.04999999999999919,0.24999999999999595,0.499999999999992,0.042857933991487206,23.332902612585762,0.04603835872016911,0.22980943964098163,0.03238130220850067,,"AAPL, AMD, GOOG, GOOGL, INTC, MU, NVDA, QCOM, TXN",0.1020683457857631,0.1499999999999977,"INTC:5.00%, MU:5.00%, TXN:5.00%",0.0,0.0,0.0
28.36348420143947,0.19588973691515998,0.16054062158582005,1.008339050942556,1.4584865301282843,-0.18009561554581954,0.5418067226890756,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 AI-tech cap 25% + daily exposure,AI-tech cap 25%,2007-12-31,2026-04-29,0.7,0.3,0.05,0.02,50,50,0.601056471213386,0.10228943499264925,0.1292355309644822,0.021613106490232906,0.14580545633924968,0.5999999999999921,0.3000000000000104,0.04999999999999872,0.0,0.04999999999999871,0.04999999999999904,0.2499999999999952,0.4999999999999904,0.04285793399054625,23.332902613098042,0.0460383587201691,0.2298094396515839,0.03236100780229026,0.25,"AAPL, AMD, GOOG, GOOGL, INTC, MU, NVDA, QCOM, TXN",0.09992650728943919,0.14999999999999816,"INTC:5.00%, MU:5.00%, TXN:5.00%",0.009550441312160762,7.494005416219807e-16,9.409556467332436e-13
25.68399488340048,0.18984814620540513,0.1602888347375508,0.9780510546821111,1.4103832241789624,-0.18203060458636,0.5413865546218487,One-model US cap 70% / TH cap 30% stockcap5 penalty0.02 assets50 AI-tech cap 20% + daily exposure,AI-tech cap 20%,2007-12-31,2026-04-29,0.7,0.3,0.05,0.02,50,50,0.6004893634629133,0.10228943499264935,0.12980263871495476,0.02161310649023295,0.14580545633924968,0.6000000000000014,0.3,0.04999999999999908,4.25736801806565e-16,0.049999999999999045,0.04999999999999932,0.249999999999994,0.49999999999998285,0.042857933990371626,23.332902613193113,0.0460383587201691,0.229809439659075,0.03232605791953392,0.2,"AAPL, AMD, GOOG, GOOGL, INTC, MU, NVDA, QCOM, TXN",0.0953213202472161,0.14999999999999855,"MU:5.00%, INTC:5.00%, TXN:5.00%",0.039838437572605745,1.942890293094024e-15,1.115579850718973e-12
