Date,Case,US Stocks,TH Stocks,Gold,BTC,Cash / Reduced Exposure
2020-07-31,US cap 80% / TH cap 40%,0.6000000000000003,0.0,0.0,3.0356848098494185e-16,0.39999999999999936
2020-08-31,US cap 80% / TH cap 40%,0.66,0.0,6.591949208711857e-17,0.09999999999999938,0.24000000000000044
2020-09-30,US cap 80% / TH cap 40%,0.8000000000000016,0.0,0.04999999999999961,0.0,0.1499999999999988
2020-10-31,US cap 80% / TH cap 40%,0.8000000000000003,0.0,0.04999999999999998,0.09999999999999992,0.04999999999999982
2020-11-30,US cap 80% / TH cap 40%,0.8000000000000007,0.0,0.049999999999999746,0.09999999999999992,0.0499999999999996
2020-12-31,US cap 80% / TH cap 40%,0.5000000000000006,0.3999999999999996,0.0,0.09999999999999978,0.0
2021-01-31,US cap 80% / TH cap 40%,0.49999999999999856,0.4000000000000038,1.4976603474180769e-15,0.09999999999999475,1.4432899320127035e-15
2021-02-28,US cap 80% / TH cap 40%,0.49999999999999994,0.4000000000000016,3.4196616204306343e-16,0.09999999999999787,1.1102230246251565e-16
2021-03-31,US cap 80% / TH cap 40%,0.499999999999999,0.4000000000000018,7.369445612736165e-16,0.09999999999999776,3.3306690738754696e-16
2021-04-30,US cap 80% / TH cap 40%,0.8000000000000004,0.0,0.04999999999999991,0.0,0.1499999999999997
2021-05-31,US cap 80% / TH cap 40%,0.8000000000000004,0.0,0.04999999999999996,0.0,0.1499999999999997
2021-06-30,US cap 80% / TH cap 40%,0.8000000000000004,0.0,0.0999999999999998,0.0,0.09999999999999987
2021-07-31,US cap 80% / TH cap 40%,0.7999999999999999,0.0,0.10000000000000007,0.0,0.09999999999999998
2021-08-31,US cap 80% / TH cap 40%,0.8000000000000008,0.0,0.09999999999999956,5.993291597653984e-17,0.09999999999999953
2021-09-30,US cap 80% / TH cap 40%,0.8000000000000002,0.0,0.04999999999999986,0.0,0.15000000000000002
2021-10-31,US cap 80% / TH cap 40%,0.5799999999999995,0.3200000000000007,0.0,0.09999999999999981,0.0
2021-11-30,US cap 80% / TH cap 40%,0.8000000000000004,0.0,0.049999999999999885,0.09999999999999998,0.04999999999999971
2021-12-31,US cap 80% / TH cap 40%,0.8000000000000006,0.0,0.09999999999999962,0.0,0.09999999999999976
2022-01-31,US cap 80% / TH cap 40%,0.8,0.0,0.1999999999999999,0.0,0.0
2022-02-28,US cap 80% / TH cap 40%,0.599999999999996,0.40000000000000174,1.3239005339428238e-15,0.0,9.992007221626409e-16
2022-03-31,US cap 80% / TH cap 40%,0.5599999999999978,0.4000000000000023,0.039999999999999696,0.0,0.0
2022-04-30,US cap 80% / TH cap 40%,0.15000000000000113,0.39999999999999897,0.2999999999999987,0.0,0.15000000000000124
2022-05-31,US cap 80% / TH cap 40%,0.3000000000000001,0.0,0.14999999999999994,0.0,0.5499999999999999
2022-06-30,US cap 80% / TH cap 40%,0.2999999999999992,0.0,9.83088299464371e-17,0.0,0.7000000000000006
2022-07-31,US cap 80% / TH cap 40%,0.1500000000000015,0.0,0.1499999999999989,0.0,0.6999999999999996
2022-08-31,US cap 80% / TH cap 40%,0.39999999999999986,0.0,0.10000000000000002,0.0,0.5000000000000001
2022-09-30,US cap 80% / TH cap 40%,0.40000000000000013,0.0,0.1,0.0,0.4999999999999999
2022-10-31,US cap 80% / TH cap 40%,0.30000000000000043,0.0,0.0,0.0,0.6999999999999995
2022-11-30,US cap 80% / TH cap 40%,0.2999999999999999,0.39999999999999986,1.6748615043093227e-16,0.0,0.29999999999999993
2022-12-31,US cap 80% / TH cap 40%,0.4000000000000006,0.0,0.0999999999999995,0.0,0.4999999999999999
2023-01-31,US cap 80% / TH cap 40%,0.2999999999999995,0.40000000000000085,4.2853607846168133e-17,3.6465133189012407e-16,0.29999999999999927
2023-02-28,US cap 80% / TH cap 40%,0.2999999999999997,0.40000000000000024,7.692929983657076e-17,0.0,0.29999999999999993
2023-03-31,US cap 80% / TH cap 40%,0.6000000000000005,0.0,0.2999999999999996,0.09999999999999987,0.0
2023-04-30,US cap 80% / TH cap 40%,0.8000000000000005,0.0,0.09999999999999938,0.10000000000000023,0.0
2023-05-31,US cap 80% / TH cap 40%,0.8000000000000008,0.0,0.09999999999999966,0.0,0.09999999999999953
2023-06-30,US cap 80% / TH cap 40%,0.7999999999999997,0.0,0.10000000000000021,0.10000000000000003,0.0
2023-07-31,US cap 80% / TH cap 40%,0.8000000000000002,0.0,0.1000000000000005,0.0999999999999995,0.0
2023-08-31,US cap 80% / TH cap 40%,0.7999999999999999,0.0,0.06813899041113881,0.0,0.13186100958886127
2023-09-30,US cap 80% / TH cap 40%,0.6,0.0,0.0,0.0,0.4
2023-10-31,US cap 80% / TH cap 40%,0.5999999999999996,0.0,0.0,1.15069310953143e-16,0.40000000000000024
2023-11-30,US cap 80% / TH cap 40%,0.6000000000000003,0.0,0.29999999999999966,0.09999999999999998,1.1102230246251565e-16
2023-12-31,US cap 80% / TH cap 40%,0.7999999999999999,0.0,0.10000000000000013,0.09999999999999998,0.0
2024-01-31,US cap 80% / TH cap 40%,0.8000000000000004,0.0,0.09999999999999994,0.09999999999999952,1.1102230246251565e-16
2024-02-29,US cap 80% / TH cap 40%,0.8000000000000007,0.0,0.09999999999999966,0.09999999999999959,0.0
2024-03-31,US cap 80% / TH cap 40%,0.8000000000000037,0.0,0.10000000000000075,0.09999999999999576,0.0
2024-04-30,US cap 80% / TH cap 40%,0.7999999999999999,0.0,0.10000000000000003,0.0,0.10000000000000009
2024-05-31,US cap 80% / TH cap 40%,0.6795635744541703,0.0,0.22043642554582982,0.09999999999999996,0.0
2024-06-30,US cap 80% / TH cap 40%,0.6266341634117683,0.0,6.383782391594633e-16,0.0,0.3733658365882311
2024-07-31,US cap 80% / TH cap 40%,0.7999999999999998,0.0,0.2000000000000001,0.0,1.1102230246251565e-16
2024-08-31,US cap 80% / TH cap 40%,0.7999999999999998,0.0,0.1999999999999998,0.0,4.440892098500626e-16
2024-09-30,US cap 80% / TH cap 40%,0.5999999999999991,0.40000000000000097,0.0,0.0,0.0
2024-10-31,US cap 80% / TH cap 40%,0.400000000000004,0.3999999999999976,0.1999999999999983,0.0,1.1102230246251565e-16
2024-11-30,US cap 80% / TH cap 40%,0.5000000000000001,0.4000000000000006,2.1684043449710052e-17,0.09999999999999909,2.220446049250313e-16
2024-12-31,US cap 80% / TH cap 40%,0.8000000000000007,0.0,0.10000000000000005,0.09999999999999903,2.220446049250313e-16
2025-01-31,US cap 80% / TH cap 40%,0.8000000000000003,0.0,0.09999999999999988,0.09999999999999983,0.0
2025-02-28,US cap 80% / TH cap 40%,0.7999999999999954,0.0,5.318033178626869e-16,0.0,0.20000000000000406
2025-03-31,US cap 80% / TH cap 40%,0.8000000000000007,0.0,0.19999999999999926,0.0,0.0
2025-04-30,US cap 80% / TH cap 40%,0.35000000000000014,0.0,0.2999999999999997,0.0,0.3500000000000001
2025-05-31,US cap 80% / TH cap 40%,0.47999999999999915,0.0,0.29999999999999605,5.276781779835806e-16,0.2200000000000043
2025-06-30,US cap 80% / TH cap 40%,0.4999999999999993,0.0,0.0,0.0999999999999996,0.40000000000000113
2025-07-31,US cap 80% / TH cap 40%,0.8000000000000008,0.0,0.09999999999999937,0.09999999999999974,1.1102230246251565e-16
2025-08-31,US cap 80% / TH cap 40%,0.8000000000000009,0.0,0.10000000000000045,0.0,0.09999999999999865
2025-09-30,US cap 80% / TH cap 40%,0.5999999999999962,0.40000000000000296,5.4334670458509165e-16,0.0,1.1102230246251565e-16
2025-10-31,US cap 80% / TH cap 40%,0.7199999999999994,0.0,0.14000000000000007,0.0,0.14000000000000057
2025-11-30,US cap 80% / TH cap 40%,0.7200000000000008,0.0,0.27999999999999936,0.0,0.0
2025-12-31,US cap 80% / TH cap 40%,0.6400000000000019,0.16000000000000142,0.1999999999999967,0.0,0.0
2026-01-31,US cap 80% / TH cap 40%,0.7000000000000006,0.0,0.29999999999999877,0.0,6.661338147750939e-16
2026-02-28,US cap 80% / TH cap 40%,0.37395015482552946,0.3260498451744739,0.2999999999999954,0.0,1.2212453270876722e-15
2026-03-31,US cap 80% / TH cap 40%,0.29999999999999655,0.400000000000009,0.14999999999999727,0.0,0.14999999999999702
2026-04-30,US cap 80% / TH cap 40%,0.4000000000000026,0.39999999999999997,0.09999999999999849,6.867673462628143e-16,0.09999999999999842
