,current_best country_only bucket5% top1 boost16,current_best country_only bucket5% top2 boost16,current_best country_only bucket5% top3 boost16,current_best country_only bucket8% top1 boost16,current_best country_only bucket8% top2 boost16,current_best country_only bucket8% top3 boost16,current_best country_only bucket10% top1 boost16,current_best country_only bucket10% top2 boost16,current_best country_only bucket10% top3 boost16,current_best momentum_core bucket5% top1 boost16,current_best momentum_core bucket5% top2 boost16,current_best momentum_core bucket5% top3 boost16,current_best momentum_core bucket8% top1 boost16,current_best momentum_core bucket8% top2 boost16,current_best momentum_core bucket8% top3 boost16,current_best momentum_core bucket10% top1 boost16,current_best momentum_core bucket10% top2 boost16,current_best momentum_core bucket10% top3 boost16,current_best sector_only bucket5% top1 boost16,current_best sector_only bucket5% top2 boost16,current_best sector_only bucket5% top3 boost16,current_best sector_only bucket8% top1 boost16,current_best sector_only bucket8% top2 boost16,current_best sector_only bucket8% top3 boost16,current_best sector_only bucket10% top1 boost16,current_best sector_only bucket10% top2 boost16,current_best sector_only bucket10% top3 boost16,current_best momentum_sector bucket5% top1 boost16,current_best momentum_sector bucket5% top2 boost16,current_best momentum_sector bucket5% top3 boost16,current_best momentum_sector bucket8% top1 boost16,current_best momentum_sector bucket8% top2 boost16,current_best momentum_sector bucket8% top3 boost16,current_best momentum_sector bucket10% top1 boost16,current_best momentum_sector bucket10% top2 boost16,current_best momentum_sector bucket10% top3 boost16,current_best momentum_country bucket5% top1 boost16,current_best momentum_country bucket5% top2 boost16,current_best momentum_country bucket5% top3 boost16,current_best momentum_country bucket8% top1 boost16,current_best momentum_country bucket8% top2 boost16,current_best momentum_country bucket8% top3 boost16,current_best momentum_country bucket10% top1 boost16,current_best momentum_country bucket10% top2 boost16,current_best momentum_country bucket10% top3 boost16,current_best sector_country bucket5% top1 boost16,current_best sector_country bucket5% top2 boost16,current_best sector_country bucket5% top3 boost16,current_best sector_country bucket8% top1 boost16,current_best sector_country bucket8% top2 boost16,current_best sector_country bucket8% top3 boost16,current_best sector_country bucket10% top1 boost16,current_best sector_country bucket10% top2 boost16,current_best sector_country bucket10% top3 boost16,current_best momentum_sector_country bucket5% top1 boost16,current_best momentum_sector_country bucket5% top2 boost16,current_best momentum_sector_country bucket5% top3 boost16,current_best momentum_sector_country bucket8% top1 boost16,current_best momentum_sector_country bucket8% top2 boost16,current_best momentum_sector_country bucket8% top3 boost16,current_best momentum_sector_country bucket10% top1 boost16,current_best momentum_sector_country bucket10% top2 boost16,current_best momentum_sector_country bucket10% top3 boost16,current_best all_with_region bucket5% top1 boost16,current_best all_with_region bucket5% top2 boost16,current_best all_with_region bucket5% top3 boost16,current_best all_with_region bucket8% top1 boost16,current_best all_with_region bucket8% top2 boost16,current_best all_with_region bucket8% top3 boost16,current_best all_with_region bucket10% top1 boost16,current_best all_with_region bucket10% top2 boost16,current_best all_with_region bucket10% top3 boost16
2019-06-29,16476.256095068926,16527.367012959035,16476.593686601977,16472.86981616606,16555.551739284896,16474.476473809224,16469.79475547991,16573.898026672046,16472.691746366647,16422.125588724193,16451.83681371411,16439.309556080545,16387.872137880233,16435.52043572326,16415.541900598157,16364.89120258366,16424.54270051665,16399.62382426104,16334.720504058572,16430.276406726396,16422.659326066285,16248.045573540741,16400.82984608456,16388.72710863617,16190.13009634325,16381.018651281416,16365.960713627945,16252.783276916185,16297.254612187513,16326.958846386315,16117.863333054489,16188.882518685592,16236.235056173267,16028.166034214273,16116.824624118974,16175.869686300011,16529.80282771566,16465.638668789798,16441.056630083036,16558.636009963924,16456.731362100632,16417.740211944838,16577.073518118763,16450.33003283181,16401.875337700912,16448.329895248626,16354.161815518124,16413.62223152087,16428.22337320656,16278.733411897894,16373.959842990824,16414.018967144966,16228.142646721311,16347.24633833789,16408.71164163509,16326.724091281183,16387.986985519863,16365.003464831114,16235.12251733952,16333.042793343084,16335.138722274556,16173.87062083541,16296.183664863767,16408.71164163509,16326.724091281183,16387.986985519863,16365.003464831114,16235.12251733952,16333.042793343084,16335.138722274556,16173.87062083541,16296.183664863767
2019-06-30,16318.894639990882,16369.517407638414,16319.229007254136,16315.540702766391,16397.43294723156,16317.132015540972,16312.495011375138,16415.604012865544,16315.364333676323,16265.281123379336,16294.70858235047,16282.300970070677,16231.354820452665,16278.548038850626,16258.760314753188,16208.593371512488,16267.675149816323,16242.994268806957,16178.710827346817,16273.35409453493,16265.8097631019,16092.863711904592,16244.18877215517,16232.201625552436,16035.501373946423,16224.566790145456,16209.65266786885,16097.556166414483,16141.602764780338,16171.023299728016,15963.924816184895,16034.26571165561,16081.165994446725,15875.084198460865,15962.89602775247,16021.377162251978,16371.929958411267,16308.378618644942,16284.03135811578,16400.48776065288,16299.556383875835,16260.937630464075,16418.74917582309,16293.216192433614,16245.224278488391,16291.235157767902,16197.96645869541,16256.858980054629,16271.320669131173,16123.258456802332,16217.575399133239,16257.251926535444,16073.150873992894,16191.117029866535,16251.995290239187,16170.790786722346,16231.468571205263,16208.704561565475,16080.064081250785,16177.049140113717,16179.125051243542,16019.397189465259,16140.542045862136,16251.995290239187,16170.790786722346,16231.468571205263,16208.704561565475,16080.064081250785,16177.049140113717,16179.125051243542,16019.397189465259,16140.542045862136
2019-07-01,16267.20795170845,16319.535573431585,16265.341227411614,16262.310057846023,16346.924517899986,16260.376579132006,16258.238110356919,16364.745046270233,16256.698865988401,16217.46698173351,16246.010820130117,16233.514520109562,16184.310860239286,16230.093178700366,16210.163415966297,16162.06172167343,16219.382304188079,16194.523761678629,16120.28051713989,16214.77208824708,16209.634111098356,16028.920389292063,16179.947811286513,16171.806917977125,15967.917775969156,16156.565439382897,16146.455789179085,16039.418950760244,16088.729332959172,16119.337036990808,15900.493818883378,15979.174102250492,16027.955492710093,15808.176698451714,15906.344080055507,15967.16135503223,16320.0752918416,16258.583462440827,16230.259804546378,16346.979969742819,16249.349440240187,16204.377653456047,16364.138863405864,16242.736408844068,16186.81101473886,16239.63607511485,16148.508429245592,16203.1771524843,16218.234295304952,16073.594557399249,16161.166247794852,16203.17876924153,16023.352898679823,16132.89832058608,16200.520491665782,16121.415734057804,16177.870585387604,16155.822477370155,16030.533231945976,16120.780950159628,16125.311751325009,15969.765754283371,16082.505190019292,16200.520491665782,16121.415734057804,16177.870585387604,16155.822477370155,16030.533231945976,16120.780950159628,16125.311751325009,15969.765754283371,16082.505190019292
2019-07-02,16403.357206411787,16450.275358423653,16395.64477358204,16402.11996927109,16478.09028706477,16390.844579501492,16400.48016323385,16496.191665115606,16387.27347783387,16350.416600692699,16379.301402742329,16365.772731555537,16319.005981944747,16365.340300783548,16343.758849032023,16297.914700584177,16355.93067710224,16329.007630990996,16252.89768189372,16350.713635734448,16345.06075263478,16163.060889795024,16319.418697821842,16310.45446365006,16103.058615186614,16298.37862144862,16287.240252183614,16171.37088939351,16220.855252351685,16251.707695391615,16033.559561759868,16112.530125699624,16161.70809250256,15941.965605402482,16040.505692411418,16101.822811025224,16456.66702253582,16388.834945186187,16360.282309345455,16487.51780314456,16379.732278640315,16334.396336565247,16507.30743368355,16373.203017135394,16316.824283895703,16375.554565543205,16277.878074017795,16332.982694998105,16357.665279724262,16202.567159619048,16290.838216566757,16344.93911225192,16152.057351767387,16262.478560308684,16336.111602155941,16250.568332632354,16307.473394040004,16294.716896522521,16159.160315235398,16250.128880370608,16266.390841889428,16098.039779098171,16211.680669616997,16336.111602155941,16250.568332632354,16307.473394040004,16294.716896522521,16159.160315235398,16250.128880370608,16266.390841889428,16098.039779098171,16211.680669616997
2019-07-03,16687.2866378873,16740.222490593478,16685.615947438793,16684.049568448798,16769.668727180535,16682.457859537433,16681.062763838367,16788.851944039474,16679.974307248514,16638.515084428534,16662.93467249967,16650.18444936689,16607.627997321022,16646.82990575387,16626.495414999226,16586.880758794134,16635.991224647692,16610.628064919805,16532.55024363642,16634.11349186057,16630.5273452131,16438.220137322507,16600.536239240635,16594.873799155677,16375.23864567712,16577.975294243475,16570.95996317358,16449.620675039318,16503.313657045106,16532.534247395124,16306.514184295904,16392.164748603525,16438.744871303505,16211.422780480072,16318.268127411015,16376.34885214924,16741.51920571354,16677.699148880387,16649.628067403883,16770.915272153714,16669.57028195972,16625.005332947894,16789.71765598328,16663.68134444564,16608.266786992353,16659.002754800065,16564.786588467356,16621.84563573965,16638.83076470033,16489.270240860278,16580.672260433483,16624.571505766784,16438.612315829723,16552.950368775102,16618.877064210723,16536.995494580362,16595.885180707082,16574.800386459036,16445.095315967585,16539.23865508826,16544.679416336076,16383.636413007396,16501.245152971762,16618.877064210723,16536.995494580362,16595.885180707082,16574.800386459036,16445.095315967585,16539.23865508826,16544.679416336076,16383.636413007396,16501.245152971762
2019-07-04,16583.234865985745,16635.84064290485,16581.574592946927,16580.017980943794,16665.10327066686,16578.43619696128,16577.04980023063,16684.166872650818,16575.968130594178,16534.76742227627,16559.03474464579,16546.364024151033,16504.07292826146,16543.03039743208,16522.82270019634,16483.455056897586,16532.259299750254,16507.054289263044,16429.463313793898,16530.39327536294,16526.82948974522,16335.721392660638,16497.02539007195,16491.39825752002,16273.13261529798,16474.60512140844,16467.633533677057,16347.050843556934,16400.409028777744,16429.447417295443,16204.836677866455,16289.953177339334,16336.24285471962,16110.338206219545,16216.517330539897,16274.23589919766,16637.129272497954,16573.707158730107,16545.81111144761,16666.342042943612,16565.62897848038,16521.341909390554,16685.027186541385,16559.77676079956,16504.707734828848,16555.127343993958,16461.498652381462,16518.201914132685,16535.081134157856,16386.453178796415,16477.285270957313,16520.910787291934,16336.111125781164,16449.736236157576,16515.251852810616,16433.880846856122,16492.403332711096,16471.45001041827,16342.553701872494,16436.11002037916,16441.51685634838,16281.478019257884,16398.35342263794,16515.251852810616,16433.880846856122,16492.403332711096,16471.45001041827,16342.553701872494,16436.11002037916,16441.51685634838,16281.478019257884,16398.35342263794
2019-07-05,16462.09429450416,16520.658560400756,16462.12419074239,16460.527132463376,16555.16550949364,16461.641105670824,16458.664298201144,16577.738790268715,16460.945300559662,16409.166128111934,16429.80248135542,16419.136989725033,16377.440066410198,16410.589343866584,16393.589234566334,16356.138293009608,16397.683462654448,16376.487252603552,16310.287410342064,16408.976902685336,16403.872359073845,16219.3296753094,16377.075905309383,16368.987967752384,16158.584268303406,16355.63207991493,16345.58819486324,16228.472742991815,16278.63611301753,16304.241541043733,16089.377511723927,16169.425388267418,16210.254015069355,15996.935786742477,16096.814937481486,16147.733544189128,16515.595002244245,16458.955271745086,16426.618342330054,16546.229063930856,16456.34743772174,16404.949047384558,16565.87056074499,16454.142161314903,16390.17939008326,16434.19209802965,16347.523666889625,16399.208036242573,16415.914141897418,16278.353640090432,16361.202787991091,16402.92620371961,16231.903286458493,16335.589345894683,16394.607897407474,16320.097079615465,16373.595302727641,16352.74160251969,16234.74376294464,16320.317617073833,16324.099266932799,16177.61868380755,16284.563084497951,16394.607897407474,16320.097079615465,16373.595302727641,16352.74160251969,16234.74376294464,16320.317617073833,16324.099266932799,16177.61868380755,16284.563084497951
2019-07-06,16496.59618997731,16555.28319713296,16496.626148873234,16495.02574341756,16589.86246722762,16496.142051333245,16493.159004955058,16612.483057959733,16495.444787926754,16443.557094681884,16464.236698394587,16453.54885361333,16411.764540269985,16444.98329326729,16427.94755447886,16390.41812178681,16432.050363408936,16410.809729519224,16344.471143061692,16443.367472669303,16438.2522307574,16253.32277528143,16411.399615946215,16403.29472737611,16192.450055696278,16389.910847751104,16379.845912335712,16262.48500535958,16312.753509721077,16338.412602596081,16123.09825291315,16203.313896899828,16244.228093920783,16030.462784980431,16130.551266315964,16181.576590213708,16550.209026574947,16493.450588332635,16461.0458859272,16580.907292315755,16490.837288709634,16439.331175633222,16600.589954540428,16488.627390399004,16424.530563511515,16468.63551499763,16381.785440799411,16433.5781322575,16450.319251216286,16312.470444776265,16395.493231133234,16437.304092414088,16265.92273869226,16369.826107391822,16428.968352273077,16354.301371820287,16407.911718582636,16387.014312381274,16268.769168359155,16354.522371489611,16358.311947076969,16211.524364266419,16318.69290317812,16428.968352273077,16354.301371820287,16407.911718582636,16387.014312381274,16268.769168359155,16354.522371489611,16358.311947076969,16211.524364266419,16318.69290317812
2019-07-07,16532.25697853971,16591.070849742315,16532.287002197958,16530.68313713644,16625.72487004758,16531.80185818148,16528.812363334477,16648.394359843107,16531.1030874966,16479.103228321474,16499.827535254586,16489.116586496697,16447.24194775857,16480.53250992871,16463.459944884005,16425.849384597594,16467.571622880165,16446.28507298782,16379.803082019569,16478.913196401874,16473.786896841586,16288.457678279052,16446.876234575753,16438.753825620577,16227.453369779594,16425.34101398463,16415.254321139426,16297.6397144036,16348.01688448527,16373.731444771563,16157.951648798376,16238.340695412278,16279.343336892462,16065.115930232294,16165.420773423895,16216.556399063036,16585.985710320096,16529.104577029546,16496.629825189208,16616.750336681675,16526.48562822145,16474.86817407886,16636.47554703251,16524.270952760704,16460.03556738728,16504.23586080524,16417.19804229316,16469.102694315592,16485.880002649243,16347.733207637311,16430.9354648376,16472.836708902065,16301.084879104552,16405.21285632453,16464.48294934279,16389.654560841223,16443.380797404025,16422.438217157334,16303.93746191512,16389.87603824682,16393.673805781913,16246.56891139424,16353.969117163922,16464.48294934279,16389.654560841223,16443.380797404025,16422.438217157334,16303.93746191512,16389.87603824682,16393.673805781913,16246.56891139424,16353.969117163922
2019-07-08,16618.929619269853,16668.464042482967,16611.664208429524,16620.072497972546,16700.25566489792,16609.524663983473,16620.00804986447,16721.007996459117,16607.721273919426,16561.4261735318,16578.107510639937,16568.465079598645,16529.6790482072,16556.509827976224,16541.14670333337,16508.361238154263,16542.01627146227,16522.866343915153,16457.556878541316,16561.832825411697,16558.207938172407,16363.618324600406,16530.265855995636,16524.540599521046,16300.898219629487,16509.041694336116,16501.947163213666,16375.003487081034,16427.65238468708,16451.427595663234,16232.51009460951,16316.50041122798,16354.416073927687,16137.826046874156,16242.604641911876,16289.894835031793,16672.940031347887,16606.20871261826,16575.835829027987,16706.605104294533,16600.57154745695,16552.32331119531,16728.26525191879,16596.343212726053,16536.32437079945,16590.761596955235,16493.78016190772,16548.17653091435,16575.027091371,16421.01780481969,16508.184056203136,16563.72355665268,16372.183690694046,16481.2475679998,16550.80027536357,16466.108197008994,16522.33113431302,16511.24224560697,16377.025728906472,16466.931592345965,16484.12388196425,16317.429946139704,16429.76632488442,16550.80027536357,16466.108197008994,16522.33113431302,16511.24224560697,16377.025728906472,16466.931592345965,16484.12388196425,16317.429946139704,16429.76632488442
2019-07-09,16683.04195795582,16709.69653446769,16656.328847016583,16689.628031586464,16733.16285864747,16647.96858183803,16693.189156995617,16748.346492752073,16642.01815554384,16617.855966186926,16633.52894806622,16624.421353014,16586.94202931512,16612.163668274075,16597.654719082293,16566.17713330415,16597.824284660783,16579.740771669058,16515.08578640734,16618.238248181253,16612.117850172544,16422.617606330117,16587.489739743443,16577.779677591574,16360.865929929765,16566.80862584129,16554.739813933673,16432.243821953725,16484.351564091416,16507.262049909965,16291.03666356599,16374.177348152587,16410.721116706325,16197.193847606135,16300.923850600613,16346.508863964806,16737.260730855578,16647.287204667344,16620.404134002885,16776.52277962645,16633.282317592868,16590.63483247909,16801.923036430442,16623.477884720338,16570.473809490893,16654.765269329462,16534.580541390216,16592.670466907413,16644.394108521265,16453.374771402177,16546.393414063976,16636.656832283672,16398.951866585736,16515.28326666907,16614.649785355326,16506.840124829236,16566.755578454824,16580.34232114286,16409.296010842052,16505.04546846582,16556.706664845566,16344.108600810972,16463.69570878167,16614.649785355326,16506.840124829236,16566.755578454824,16580.34232114286,16409.296010842052,16505.04546846582,16556.706664845566,16344.108600810972,16463.69570878167
2019-07-10,16716.27648579762,16752.21622032005,16697.079326096267,16726.64589417237,16785.06932077242,16696.99863131943,16732.728930878915,16806.52373931712,16696.562052068253,16645.052186979297,16657.15719837319,16649.331917886982,16614.29620037757,16633.81702619027,16621.35823170179,16593.63591477046,16618.163708976048,16602.641577757877,16534.8153244491,16640.559515224275,16636.39572948087,16438.08857848185,16607.058321002853,16600.474038320324,16373.523727125452,16584.547472853214,16576.381831406,16451.87439389199,16507.68684099018,16529.468037568302,16306.383679528155,16395.391663865965,16430.134894913117,16209.725017761815,16320.7391210431,16364.078730905274,16770.603268694722,16689.648083021802,16661.066721610234,16813.733376156833,16684.87894913976,16639.496027931593,16841.72035924378,16681.221386270565,16624.783220788122,16687.94346677314,16576.65462507392,16633.265202815193,16681.3116415405,16504.413327687907,16595.124313803622,16676.062702733947,16455.91545200974,16569.411792016734,16647.748068166387,16548.84361993013,16607.286912389132,16617.117786270646,16460.197834309554,16553.654594079773,16595.92316395926,16400.8816820442,16517.655156894045,16647.748068166387,16548.84361993013,16607.286912389132,16617.117786270646,16460.197834309554,16553.654594079773,16595.92316395926,16400.8816820442,16517.655156894045
2019-07-11,16601.01674503354,16636.27341783435,16582.330833909866,16610.13823447268,16667.456945101396,16581.30368631722,16615.394334393008,16687.79834072941,16580.238810415674,16531.85462682966,16542.851304979486,16535.97341789631,16501.08019126603,16518.828677515674,16507.883518019506,16480.409140990905,16502.722351281787,16489.090423621958,16426.451305698098,16528.798368675634,16524.36950119789,16332.569260106757,16496.1364816521,16489.12831469353,16269.88692990826,16474.184970690072,16465.489689063583,16344.053944112142,16397.462035759287,16417.73860878473,16201.709800761075,16286.90688862834,16319.258601444793,16107.12499026565,16213.405443010783,16253.768855184782,16654.96894146585,16574.138317281166,16546.565721334468,16696.619117932893,16567.96860379115,16524.199523432573,16723.62148423998,16563.381154183684,16508.96005491824,16572.879083894564,16461.926891871826,16518.955264838405,16565.11975271991,16388.76749844348,16480.135264742494,16559.12546576072,16339.666836206163,16453.974393232886,16532.960835000384,16434.308367880018,16493.155506812996,16501.373032870506,16344.861821433371,16438.95289228678,16479.547887947905,16285.021838266079,16402.578341298264,16532.960835000384,16434.308367880018,16493.155506812996,16501.373032870506,16344.861821433371,16438.95289228678,16479.547887947905,16285.021838266079,16402.578341298264
2019-07-12,16719.115784181227,16746.034733669596,16695.029465239753,16728.583526351602,16772.543552557996,16691.11592080143,16734.064741556896,16789.75559560739,16688.124505186282,16648.070860810734,16657.994125674864,16652.009546294707,16616.526681814004,16632.560866381173,16623.043678872495,16595.34253673729,16615.51550449173,16603.667427557077,16547.953891810812,16643.92855629548,16639.68336806165,16456.425393501562,16609.8484521618,16603.13448927022,16395.29190110294,16586.95287162048,16578.62559728224,16464.94705637471,16515.741853443287,16534.399323384077,16324.573576713852,16405.635852736854,16435.415764798316,16231.275425615033,16332.42591861316,16369.590167723729,16773.451794608573,16683.489683710977,16659.02128193582,16815.681096641194,16672.427947454347,16633.633576813332,16843.064870948023,16664.578258768568,16616.381947077367,16690.77795272766,16570.537919801824,16631.223176267355,16683.244022152427,16492.096997507382,16589.277495791353,16677.393989621884,16439.497115924634,16561.038500056038,16650.575726839103,16542.737176784234,16605.248075134437,16619.042730599143,16447.914499704497,16547.82238673867,16597.248053130956,16384.518254051807,16509.30801996059,16650.575726839103,16542.737176784234,16605.248075134437,16619.042730599143,16447.914499704497,16547.82238673867,16597.248053130956,16384.518254051807,16509.30801996059
2019-07-13,16659.1771439637,16685.9995880358,16635.177175354616,16668.61094393289,16712.413371841103,16631.27766111592,16674.07250878165,16729.56370908804,16628.296969834922,16588.386919236138,16598.274608833603,16592.311484388916,16556.955827272253,16572.93252870261,16563.449460658467,16535.847628128715,16555.94827505758,16544.142673911112,16488.628873223653,16584.259465033734,16580.029495954645,16397.42850792099,16550.30153931706,16543.61164622746,16336.514181323568,16527.48804026751,16519.19061951166,16405.919620321758,16456.53231618919,16475.122898419373,16266.049384708142,16346.821049513392,16376.494199503353,16173.085710885742,16273.873575675185,16310.904589596454,16713.318357810782,16623.678764363744,16599.298082701876,16755.39626625454,16612.65668483527,16574.001393428727,16782.68186873116,16604.835137569888,16556.81161141493,16630.94090467003,16511.131936650156,16571.599634256672,16623.433983510844,16432.972227924685,16529.804330575902,16617.604923560408,16380.560918836942,16501.66657267082,16590.882805228382,16483.43086031082,16545.717654809225,16559.46285593068,16388.94812598878,16488.49783960199,16537.746313176573,16325.779158190277,16450.12154823432,16590.882805228382,16483.43086031082,16545.717654809225,16559.46285593068,16388.94812598878,16488.49783960199,16537.746313176573,16325.779158190277,16450.12154823432
2019-07-14,16493.012012571908,16519.566919123692,16469.251429011845,16502.35171614018,16545.7172415456,16465.390810049325,16507.758805210644,16562.696514638686,16462.439849345894,16422.927877160244,16432.716943084586,16426.81329716926,16391.810291168527,16407.62763474649,16398.23915452225,16370.912633437316,16390.812788672676,16379.124941197273,16324.164856813182,16418.841591796132,16414.653814078698,16233.874159530289,16385.22237567716,16378.599210190885,16173.567416188342,16362.636427366419,16354.421768321921,16242.28057826368,16292.388443359087,16310.79359587013,16103.805462941882,16183.771479654248,16213.148658071046,16011.769045066274,16111.551612376092,16148.213264519127,16546.613200832195,16457.867707657595,16433.730208425255,16588.271407803015,16446.95556664993,16408.685838198868,16615.28485303673,16439.21203454807,16391.66751377642,16465.057412543592,16346.443465906874,16406.308035109694,16457.625368344412,16269.063352605463,16364.929614091716,16451.85444971177,16217.174814359621,16337.072513160205,16425.39886821199,16319.018690908828,16380.684212621529,16394.29231374515,16225.478364235569,16324.035130171978,16372.792380259849,16162.939468363393,16286.041618904568,16425.39886821199,16319.018690908828,16380.684212621529,16394.29231374515,16225.478364235569,16324.035130171978,16372.792380259849,16162.939468363393,16286.041618904568
2019-07-15,16589.899043496807,16624.196102187216,16577.3553524417,16588.465112249858,16644.213995467013,16569.477431323536,16586.679051354742,16657.091333432294,16563.846985563363,16538.83383868514,16549.831394857567,16543.052315694502,16508.37696394221,16526.127050764557,16515.339710679746,16487.916832866642,16510.2322114806,16496.79733082174,16431.70216823543,16531.614844019554,16528.49207701594,16337.111000033565,16496.78617665404,16491.86411069996,16273.959475518172,16473.39498639292,16467.304244530835,16349.27846759358,16403.544768855845,16424.107015017697,16206.215151457149,16292.774215514168,16325.580236030679,16111.156794632205,16219.130433679218,16260.05942677027,16643.815108141145,16562.106109405664,16541.60097108718,16674.833154339893,16544.864391728664,16512.413996743748,16694.719159403143,16532.90308538266,16492.63869882631,16561.780226150553,16449.97614531701,16513.9987990305,16543.505371191688,16365.913184267627,16468.381165929863,16530.50742847278,16309.60042130066,16437.70739795843,16521.888710509153,16422.377671346236,16488.20678214952,16479.841828883076,16322.068734200699,16427.228165907527,16451.067379305052,16255.055974932222,16386.36215802303,16521.888710509153,16422.377671346236,16488.20678214952,16479.841828883076,16322.068734200699,16427.228165907527,16451.067379305052,16255.055974932222,16386.36215802303
2019-07-16,16338.002622941302,16373.909601866018,16326.563600496296,16335.644141025256,16393.956556991,16318.407885743016,16333.254486943368,16406.860740474414,16312.59819519233,16288.314013423882,16302.981383139406,16295.308030348104,16257.7368028467,16281.346841456743,16269.129328426476,16237.20000555425,16266.830490698418,16251.60846495271,16188.687742733911,16283.604601189525,16281.032646214939,16098.429138574718,16250.154276876276,16246.110352341717,16038.148432180775,16227.682541018352,16222.68684305061,16107.483036208074,16158.010495246528,16179.82314093108,15969.445651663436,16050.07378557595,16084.86925761535,15877.70477585153,15978.307332812015,16021.713847133366,16391.100041030964,16312.754408391618,16291.350131956213,16420.695867703576,16296.100744269273,16262.209106711272,16439.643871707358,16284.538106194062,16242.470031685265,16310.310753909873,16202.312623155063,16264.16554141,16291.36962101216,16119.840193801927,16218.843484798144,16277.941099095498,16064.589998854524,16188.37195651119,16271.024939965288,16175.129659529686,16238.763720972433,16228.676360070096,16076.654975812171,16178.31405694685,16199.714798610967,16010.864944592673,16137.805547087582,16271.024939965288,16175.129659529686,16238.763720972433,16228.676360070096,16076.654975812171,16178.31405694685,16199.714798610967,16010.864944592673,16137.805547087582
2019-07-17,16342.0195799336,16381.966317444332,16335.092373204332,16342.84678502914,16407.642296576767,16332.822726743798,16342.57994449749,16424.30630785483,16330.93339197665,16289.233552528864,16304.523019730965,16296.168070199663,16259.978041126653,16284.58404656009,16271.276460647217,16240.319581782232,16271.19554334703,16254.611342462726,16182.540044300298,16284.185557033488,16282.519818468434,16089.412828275024,16251.854273992676,16249.256909075018,16027.237871579631,16230.125977645306,16226.935647991078,16101.366175483794,16155.398562394606,16178.79502393659,15960.50158165076,16046.685476980836,16083.998445458972,15866.90336315127,15974.407325306933,16020.946905601799,16395.13005286539,16320.781032805882,16299.860509631662,16427.93601235965,16309.704793436673,16276.574304605334,16449.030072188896,16301.85360678155,16260.726405117068,16314.320902417101,16210.284905138396,16272.661718228515,16298.552743679551,16133.297099966685,16233.170375735477,16287.234975518562,16081.671626577025,16206.567524249007,16275.025429432262,16183.088566246399,16247.246628228646,16235.831840286653,16090.075830786645,16192.6051462752,16208.964011795277,16027.889445966084,16155.944278688301,16275.025429432262,16183.088566246399,16247.246628228646,16235.831840286653,16090.075830786645,16192.6051462752,16208.964011795277,16027.889445966084,16155.944278688301
2019-07-18,16388.947663925956,16433.989587338954,16390.106105253868,16387.685154001687,16460.639687167175,16390.6006562842,16386.02287717732,16477.953183580365,16390.552318345566,16341.523183323963,16353.766938252174,16345.190465537155,16313.39421339448,16333.135440117496,16319.474595760425,16294.483825594465,16319.285830513008,16302.26103724238,16227.322163139468,16333.897940745079,16333.219822590612,16130.87061568194,16301.154226052786,16300.134066229828,16066.498939335299,16279.15114283759,16277.929809881864,16145.92366099408,16203.68207270063,16226.295067092302,16001.627201867117,16093.71706167173,16129.781964865964,15905.771668033545,16020.61184157787,16065.595901635379,16442.210649998633,16372.610000104914,16354.755586931173,16473.007832836745,16362.385841677973,16334.15325339235,16492.755977676374,16355.100514026613,16320.08902861096,16361.169446309863,16261.762976228722,16327.465194759072,16343.269587155624,16185.408343767778,16290.595781611633,16330.53078652179,16134.199351221154,16265.732431283393,16321.761131625884,16234.480271484732,16301.964511184378,16280.376602175866,16142.047468028602,16249.887051238578,16252.051757718242,16080.241501336552,16214.924376717765,16321.761131625884,16234.480271484732,16301.964511184378,16280.376602175866,16142.047468028602,16249.887051238578,16252.051757718242,16080.241501336552,16214.924376717765
2019-07-19,16305.894786792245,16353.139775896836,16312.74021368554,16297.823426497578,16374.274335814956,16309.83178624876,16291.62722676473,16387.903596384305,16307.516597161795,16267.903299581043,16274.64973196667,16268.30047871409,16238.622805011515,16249.577072687922,16239.477777817077,16218.947914317003,16232.773567423528,16220.199000575649,16167.649326147492,16264.475089817302,16262.920672581582,16078.300147513144,16233.085856110776,16230.666115655224,16018.618764754468,16211.983765483516,16209.015061515622,16086.550151241745,16137.389670938492,16154.071703449235,15949.477937670124,16030.610103217548,16057.247634531988,15858.370480806394,15959.60696387793,15992.858477290696,16358.887856557374,16292.062155998721,16277.556559710756,16382.678239173181,16276.536006614833,16253.662542348373,16397.74546540757,16265.722298575336,16237.410279539321,16278.257338488615,16181.760462940203,16250.394985833549,16253.65141202193,16100.48707066085,16210.319711132155,16236.454811727217,16046.028328089224,16183.329056657505,16239.048729971537,16154.611980110038,16225.014672627889,16191.103300172515,16057.35369988742,16169.811583422892,16158.42788036203,15992.36534990707,16132.778399363846,16239.048729971537,16154.611980110038,16225.014672627889,16191.103300172515,16057.35369988742,16169.811583422892,16158.42788036203,15992.36534990707,16132.778399363846
