Total Return,CAGR,Annual Vol,Sharpe,Sortino,Max Drawdown,Hit Rate,Strategy,Equity Weight,Gold Weight,BTC Weight,DD Window,Warn Drawdown,Crash Drawdown,Warn Exposure,Crash Exposure,Recovery Drawdown,Panic Drawdown,Panic MA Period,Panic Momentum Period,Start,End,Average Gold Weight,Average Cash / Reduced Exposure Weight,Gold Reduced Days,Gold Zero Days
23.47948831400425,0.17416913816404223,0.14414341838825578,0.978463426129341,1.405879557166128,-0.19307135541735176,0.5428457552809884,Gold25 crash DD252 warn-12%/exp75% crash-18%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.12,-0.18,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.20908049412233512,0.14664225941422598,1969,0
22.375056682201166,0.17145061191541666,0.14136995548143363,0.9784571080464629,1.399775428031946,-0.19060755932603235,0.5442407333599043,Gold25 crash DD252 warn-8%/exp50% crash-25%/exp25% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.08,-0.25,0.5,0.25,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.17941821079896395,0.17630454273759716,2431,10
23.61664149104658,0.17449856931395313,0.14453898836788215,0.9781256440347532,1.405867391957072,-0.193071355417352,0.5422479075328817,Gold25 crash DD252 warn-10%/exp75% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.1,-0.25,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.2128162980673441,0.14290645546921701,2170,10
23.21656941557535,0.17353269665858018,0.14356613314554476,0.9780430239600711,1.4047919134809839,-0.19183945737169172,0.5436428856117975,Gold25 crash DD252 warn-8%/exp75% crash-25%/exp25% recover-5% no panic,0.65,0.25,0.1,252,-0.08,-0.25,0.75,0.25,-0.05,,,,2006-12-29,2026-04-29,0.19990286909742977,0.15581988443913133,2431,0
23.774020358215903,0.17487443991228524,0.14494203691780447,0.9780145514803404,1.4073012554938094,-0.193071355417352,0.5430450378636907,Gold25 crash DD252 warn-12%/exp75% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.12,-0.25,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.2153192867105001,0.140403466826061,1969,10
22.75596645914542,0.17240173841003004,0.14241689790469417,0.9780085373965329,1.4041296078011203,-0.19060755932603235,0.5400557991231566,Gold25 crash DD126 warn-8%/exp50% crash-15%/exp50% recover-5% no panic,0.65,0.25,0.1,126,-0.08,-0.15,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.20135983263598325,0.15436292090057785,1953,0
22.75596645914542,0.17240173841003004,0.14241689790469417,0.9780085373965329,1.4041296078011203,-0.19060755932603235,0.5400557991231566,Gold25 crash DD126 warn-8%/exp50% crash-15%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,126,-0.08,-0.15,0.5,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.20135983263598325,0.15436292090057785,1953,0
22.75596645914542,0.17240173841003004,0.14241689790469417,0.9780085373965329,1.4041296078011203,-0.19060755932603235,0.5400557991231566,Gold25 crash DD126 warn-8%/exp50% crash-18%/exp50% recover-5% no panic,0.65,0.25,0.1,126,-0.08,-0.18,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.20135983263598325,0.15436292090057785,1953,0
22.75596645914542,0.17240173841003004,0.14241689790469417,0.9780085373965329,1.4041296078011203,-0.19060755932603235,0.5400557991231566,Gold25 crash DD126 warn-8%/exp50% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,126,-0.08,-0.18,0.5,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.20135983263598325,0.15436292090057785,1953,0
22.75596645914542,0.17240173841003004,0.14241689790469417,0.9780085373965329,1.4041296078011203,-0.19060755932603235,0.5400557991231566,Gold25 crash DD126 warn-8%/exp50% crash-20%/exp50% recover-5% no panic,0.65,0.25,0.1,126,-0.08,-0.2,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.20135983263598325,0.15436292090057785,1953,0
22.75596645914542,0.17240173841003004,0.14241689790469417,0.9780085373965329,1.4041296078011203,-0.19060755932603235,0.5400557991231566,Gold25 crash DD126 warn-8%/exp50% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,126,-0.08,-0.2,0.5,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.20135983263598325,0.15436292090057785,1953,0
22.75596645914542,0.17240173841003004,0.14241689790469417,0.9780085373965329,1.4041296078011203,-0.19060755932603235,0.5400557991231566,Gold25 crash DD126 warn-8%/exp50% crash-25%/exp50% recover-5% no panic,0.65,0.25,0.1,126,-0.08,-0.25,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.20135983263598325,0.15436292090057785,1953,0
22.75596645914542,0.17240173841003004,0.14241689790469417,0.9780085373965329,1.4041296078011203,-0.19060755932603235,0.5400557991231566,Gold25 crash DD126 warn-8%/exp50% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,126,-0.08,-0.25,0.5,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.20135983263598325,0.15436292090057785,1953,0
23.905850899964026,0.17518755158298238,0.14527814352411433,0.9779209288033489,1.4094373426368976,-0.193071355417352,0.5428457552809884,Gold25 crash DD252 warn-15%/exp75% crash-25%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.15,-0.25,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.2193664076509265,0.1363563458856346,1664,0
22.029347257984476,0.17057454972637887,0.1406595084094506,0.9773648629163143,1.3959762125325923,-0.19060755932603235,0.5448385811080112,Gold25 crash DD252 warn-8%/exp50% crash-18%/exp25% recover-5% no panic,0.65,0.25,0.1,252,-0.08,-0.18,0.5,0.25,-0.05,,,,2006-12-29,2026-04-29,0.173054891412632,0.1826678621239291,2431,0
23.391994604346653,0.17395806805141545,0.14412626190115943,0.9773147285569832,1.4091149912443195,-0.19183945737169195,0.5390593862096453,Gold25 crash DD126 warn-8%/exp75% crash-20%/exp25% recover-5% no panic,0.65,0.25,0.1,126,-0.08,-0.2,0.75,0.25,-0.05,,,,2006-12-29,2026-04-29,0.21723699940227137,0.13848575413428973,1953,0
23.391994604346653,0.17395806805141545,0.14412626190115943,0.9773147285569832,1.4091149912443195,-0.19183945737169195,0.5390593862096453,Gold25 crash DD126 warn-8%/exp75% crash-20%/exp25% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,126,-0.08,-0.2,0.75,0.25,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.21723699940227137,0.13848575413428973,1953,0
